eprew_recent,eplen,best_ext_ret,total_secs,tcount,recent_best_ext_ret,eprew_std,best_eplen,n_updates,eprew,epcount,rew_mean,recent_worst_eplen,eplen_std,recent_best_eplen
154.83304615384617,157.32,164.1,65944.59643149376,147445531.0,163.3,2.7834072644871792,135,576,155.062,287067.0,1.00212,284,6.884591491148913,137
154.40228677379483,158.81,164.1,66298.14811730385,147701977.0,162.7,3.1170644844147835,135,577,154.54699999999997,288685.0,0.9967633,500,7.367082190392612,139
154.7716049382716,159.08,164.1,66645.73127937317,147957763.0,162.7,5.069244914185938,135,578,154.234,290305.0,0.9997329,360,11.935392745946823,139
154.7615099009901,158.17,164.1,66994.70947504044,148212897.0,163.5,3.266536238892813,135,579,154.679,291921.0,0.9966312,312,7.571069937597988,137
154.7072884496603,157.48,164.1,67350.09168577194,148468832.0,162.7,3.129921884009247,135,580,154.967,293540.0,0.99774647,294,7.28214254186225,139
154.26864197530864,157.03,164.1,67696.73891043663,148725728.0,161.7,3.18583489842145,135,581,155.216,295160.0,0.99508125,500,7.32045763596785,141
154.51266912669126,158.19,164.1,68053.07619524002,148982270.0,163.1,3.469800570638029,135,582,154.678,296786.0,1.0018718,500,8.211814659379497,138
154.83214285714288,156.79,164.1,68408.79379463196,149238351.0,162.3,2.8818424662010944,135,583,155.17200000000003,298410.0,1.0012283,227,6.556363321232282,140
154.90012338062922,157.55,164.1,68761.39651560783,149493585.0,162.7,3.4774525158512226,135,584,154.782,300031.0,1.0007175,273,7.73611659684625,139
154.70893958076448,157.64,164.1,69115.65946030617,149749665.0,163.6,3.424681591038792,135,585,155.034,301653.0,1.0000681,252,8.198194923274269,136
154.7768803945746,159.42,164.1,69471.01347637177,150005635.0,162.3,3.729104316052315,135,586,154.20899999999997,303275.0,1.0002688,286,9.124889040421257,140
154.63927250308262,156.38,164.1,69824.84788560867,150261783.0,162.3,3.287756681994577,135,587,155.484,304897.0,1.0001738,500,8.09664127895018,140
155.10269938650308,156.45,164.1,70177.02739191055,150517735.0,162.7,3.384686100659852,135,588,155.23,306527.0,1.0081813,253,7.66077672302228,138
154.98081180811806,158.16,164.1,70532.11705851555,150773441.0,163.5,3.5732521601476708,135,589,154.487,308153.0,1.007072,315,8.551865293607003,137
154.7168,157.74,164.1,70883.5260746479,151029546.0,162.8,3.3636611006461417,135,590,154.77200000000002,309778.0,1.0001918,500,7.802076646637099,138
155.131498470948,157.2,164.1,71236.95465111732,151286138.0,163.5,3.757889168136816,135,591,155.08700000000002,311413.0,1.0107381,264,8.588364221433556,137
154.92507701786815,159.35,164.1,71585.40852355957,151541861.0,162.2,4.673531427090225,135,592,154.34799999999998,313036.0,1.0015162,418,11.692198253536416,140
154.96834975369458,157.2,164.1,71935.7127995491,151797599.0,162.9,3.212154884186003,135,593,155.13100000000003,314660.0,1.0046406,349,7.681145747868608,138
155.07300613496932,156.02,164.1,72292.59831213951,152053812.0,162.7,5.707284468116164,135,594,155.452,316290.0,1.0078636,272,13.6988904660195,136
155.21486486486486,159.49,164.1,72641.12719869614,152309110.0,162.5,4.9103710654083965,135,595,154.016,317918.0,1.006332,339,11.354730291821115,139
155.17676829268294,157.31,164.1,72990.0066177845,152566347.0,162.7,3.1994491713418434,135,596,155.02499999999998,319558.0,1.0139141,439,7.8786991312018,139
155.20091855480712,159.13,164.1,73342.72817802429,152822294.0,162.9,9.688203342209535,135,597,154.154,321191.0,1.0104893,386,24.163052373406803,138
155.01421568627453,156.72,164.1,73693.0563428402,153078526.0,163.3,2.718309033204282,135,598,155.21399999999997,322823.0,1.0093107,500,6.417289147295763,137
155.00209747069712,157.5,164.1,74046.27628064156,153333485.0,163.1,3.144871857484815,135,599,154.891,324444.0,1.0002631,347,7.58617163001207,138
155.24810281517748,157.27,164.1,74400.70527744293,153589621.0,163.1,4.034894794167503,135,600,154.86799999999997,326078.0,1.0118551,371,9.67042398243221,138
155.3660747091243,155.91,164.1,74755.93178009987,153845233.0,162.3,3.308826226927006,135,601,155.56300000000002,327711.0,1.0111299,286,7.707262808546235,140
154.64889162561576,157.7,164.1,75111.5500869751,154101271.0,163.1,3.4615734861475937,135,602,154.90300000000002,329335.0,1.0015291,500,8.243178998420452,138
154.90551470588235,156.47,164.1,75464.93426203728,154357748.0,163.2,4.777404734790638,135,603,155.49800000000002,330967.0,1.0083883,500,11.654574209296536,137
155.31001843884448,157.43,164.1,75820.34777092934,154612624.0,163.5,3.825454221396459,135,604,155.09000000000003,332594.0,1.007378,415,9.597140199038462,137
155.3243013365735,155.32,164.1,76175.23626923561,154870300.0,161.9,2.834652712414698,135,605,155.888,334240.0,1.0197324,270,6.765914572325015,141
155.2522907758094,155.32,164.1,76532.70408177376,155126749.0,163.3,2.6952734555143016,135,606,155.899,335877.0,1.0136958,255,6.324365580831013,137
155.3591075794621,155.96,164.1,76881.18953299522,155382567.0,163.9,4.133774425388981,135,607,155.65299999999996,337513.0,1.013911,316,10.166533332459004,136
155.54360856269113,155.4,164.1,77234.45864486694,155637669.0,162.7,3.160805435328153,135,608,155.803,339148.0,1.0146301,205,7.8752777728788725,139
155.48423615337796,155.74,164.1,77585.93569540977,155894080.0,163.5,2.9093110868382577,135,609,155.697,340791.0,1.0180227,302,7.216120841560235,137
155.2925,156.69,164.1,77944.30450797081,156150206.0,162.9,3.781467836700454,135,610,154.849,342431.0,1.0147303,500,9.048419751536729,138
155.55647416413373,156.82,164.1,78300.27711105347,156406431.0,163.1,3.3791632100270026,135,611,155.184,344076.0,1.0222971,294,8.138034160655753,138
155.5060975609756,154.04,164.1,78650.98382139206,156662136.0,163.0,2.920537450538856,135,612,156.419,345716.0,1.0143989,306,7.2634977799955305,138
155.57889294403893,155.54,164.1,79005.26365661621,156918340.0,163.7,3.25103060582333,135,613,155.78,347360.0,1.0207545,361,8.251569547667886,136
155.80449301760777,156.35,164.1,79355.4855017662,157174286.0,162.7,3.493090894895236,135,614,155.254,349007.0,1.0214953,222,8.17480886626715,139
155.78041362530413,156.09,164.3,79710.325350523,157429764.0,164.3,3.076196352640709,135,615,155.404,350651.0,1.0218496,296,6.794254926038616,135
155.4189696969697,153.59,164.3,80070.91517686844,157686821.0,163.1,2.8887178816907673,135,616,156.59699999999998,352301.0,1.0207427,500,6.876183534490627,138
155.7740425531915,154.89,164.3,80428.6276948452,157942018.0,163.9,3.170843893981538,135,617,156.043,353946.0,1.0205227,500,7.6992142456227315,136
155.7844108761329,156.2,164.3,80781.07790207863,158198686.0,162.7,3.5776897573713686,135,618,155.45600000000002,355601.0,1.0278815,500,9.023303164584464,136
155.59555690809495,159.68,164.3,81141.37913227081,158454543.0,164.3,32.34508944183027,135,619,152.383,357244.0,1.0182959,500,35.02795455061571,135
155.9472255729795,154.04,164.3,81493.42316961288,158711117.0,163.4,3.3025693028307535,135,620,156.29399999999998,358902.0,1.0286186,500,7.721295228133684,137
156.03720364741642,154.9,164.3,81847.67915987968,158965976.0,163.7,4.112247074289192,131,621,156.068,360547.0,1.0223426,437,10.014489502715554,131
155.8141560798548,154.91,164.3,82200.65075206757,159222406.0,163.5,3.287886859367274,131,622,156.14,362200.0,1.0256283,500,8.187911821703993,137
156.13802304426926,154.83,164.3,82553.12689518929,159477381.0,164.1,3.5517494280987774,131,623,156.026,363849.0,1.0257263,445,8.4179035394806,135
156.13819277108436,154.31,164.3,82903.87508034706,159734050.0,163.2,3.307908100295412,131,624,156.18800000000002,365509.0,1.0331688,417,7.741698779983628,137
155.99037530266344,155.12,164.3,83253.7915892601,159989980.0,163.5,3.20618152948332,131,625,155.98000000000002,367161.0,1.026234,329,8.030292647220275,137
155.76315472606865,159.25,164.3,83609.06610870361,160247767.0,163.5,32.57164410956255,131,626,152.35999999999999,368822.0,1.0306073,500,36.355020286062285,137
156.0642162818955,154.51,164.3,83964.31991887093,160502197.0,163.4,3.187876409147631,131,627,156.062,370468.0,1.0245315,300,7.1881777941283564,137
156.0649303452453,154.76,164.3,84313.83704805374,160757326.0,162.8,3.2172154108794135,131,628,156.175,372119.0,1.0229245,284,7.866536722090604,138
155.90737160120847,155.95,164.3,84669.20361065865,161013626.0,163.5,5.221874280370985,131,629,155.57299999999998,373774.0,1.0250045,500,12.969483412996833,137
156.35438175270107,154.95,164.3,85023.83530020714,161270175.0,163.9,3.323822498269123,131,630,155.99800000000002,375440.0,1.0376198,299,7.901107517304141,136
156.2514182257091,153.83,164.3,85372.86965489388,161525651.0,164.1,2.8028333878416665,131,631,156.455,377097.0,1.029501,243,6.607654651992642,135
156.09723058398555,154.64,164.3,85725.14253044128,161782075.0,163.5,3.3653534732625046,131,632,156.114,378758.0,1.0335903,500,8.123447543992636,137
156.2324113048707,153.93,164.3,86080.37139558792,162038544.0,163.9,3.3389847259309224,131,633,156.241,380421.0,1.0331876,296,8.12558305600281,136
156.42068550811786,154.39,164.7,86436.40597510338,162294417.0,164.7,3.0370472502086634,131,634,156.21200000000002,382084.0,1.0357951,196,7.418753264531716,134
156.46390887290167,154.07,164.7,86783.89358353615,162550564.0,163.9,3.3424570303894705,131,635,156.291,383752.0,1.0375786,226,7.770785031127807,136
156.09246534056658,155.13,164.7,87136.7065269947,162806973.0,163.5,5.231008602554578,131,636,155.90699999999998,385411.0,1.0326835,467,12.997426668383245,137
156.24167167769093,153.73,164.7,87486.17308282852,163063122.0,164.3,2.786377397266924,131,637,156.49900000000002,387074.0,1.033645,500,6.774739847403736,135
156.46516245487365,154.98,164.7,87832.8652908802,163318758.0,163.5,2.9340886148853764,131,638,156.082,388736.0,1.035237,271,7.359320620818201,137
156.49824773413897,153.95,164.7,88184.41734671593,163573230.0,163.7,2.6910399476782203,131,639,156.45200000000003,390391.0,1.0305818,304,6.26956936320191,136
156.36031175059952,153.12,164.7,88545.99219250679,163830182.0,163.8,2.3869855466675953,131,640,156.63,392059.0,1.0386992,453,5.779757780391839,136
156.55643802647413,153.55,164.7,88900.76669454575,164085523.0,163.5,2.9139559022057964,131,641,156.63100000000003,393721.0,1.0361953,207,7.305306290635595,137
156.5291267942584,153.0,164.7,89257.08593416214,164342508.0,162.7,2.654818072862997,131,642,156.821,395393.0,1.041998,242,6.4124878167525585,139
156.54889022195562,153.29,164.7,89605.24252867699,164598710.0,163.1,2.856980223942756,131,643,156.692,397060.0,1.0404824,297,7.02039172696225,138
156.5745050989802,154.14,164.7,89958.22922420502,164854747.0,163.9,3.3682790858240947,131,644,156.264,398727.0,1.0366024,230,8.075914808862212,136
156.6166265060241,153.39,164.7,90310.72726273537,165109315.0,163.3,3.631519103625918,131,645,156.587,400387.0,1.0359474,210,8.966487606638399,137
156.5637402285027,154.62,164.7,90658.6023979187,165364690.0,163.0,9.405137106921941,131,646,156.18600000000004,402050.0,1.034953,380,23.461363984218817,138
156.7129013079667,152.3,164.7,91014.97078728676,165622255.0,163.9,3.7879831045029757,131,647,157.22799999999998,403732.0,1.0514169,221,9.332202312423366,136
156.29437125748504,154.51,164.7,91373.11467766762,165878908.0,163.5,3.0208242252736253,131,648,156.18900000000002,405402.0,1.038197,500,7.2684179846786465,137
156.53407451923078,153.75,164.7,91725.33798241615,166134001.0,163.3,3.3900731555528427,131,649,156.59799999999998,407066.0,1.0348442,500,8.444376827214665,137
156.54805272618336,153.4,164.7,92076.2523598671,166390232.0,163.1,2.462441674436168,131,650,156.591,408735.0,1.0404719,277,5.707889277132134,138
156.85256257449342,152.01,164.7,92432.01610517502,166646668.0,164.3,2.303475634774548,131,651,157.2,410413.0,1.046984,197,5.559667256230359,135
156.7469216975493,154.64,164.7,92792.30944228172,166902495.0,163.5,6.863837046434013,131,652,156.121,412086.0,1.0421684,311,17.163635978428346,135
156.5855861244019,152.99,164.7,93145.69847393036,167158423.0,163.4,3.104480632891756,131,653,156.72000000000003,413758.0,1.0415024,500,7.6752784965758725,137
156.93496420047734,152.9,164.7,93500.24484467506,167414069.0,163.3,3.0963242724236744,131,654,156.67600000000002,415434.0,1.0442119,204,7.272551134230684,137
156.84212410501195,154.64,164.7,93853.93245220184,167670135.0,163.5,3.968812794778811,131,655,156.00500000000002,417110.0,1.0459083,224,9.28710934575447,137
157.01103160405486,151.56,164.7,94202.7135257721,167925739.0,164.2,2.4770585378630043,131,656,157.409,418787.0,1.0482167,257,5.822920229575535,135
156.77337701012507,152.58,164.7,94557.76859736443,168182092.0,163.2,2.5968941064279067,131,657,157.021,420466.0,1.0457323,500,6.3343192215107065,137
157.03766388557804,154.58,164.7,94906.66266775131,168437731.0,163.7,4.24684164997943,131,658,156.15599999999998,422144.0,1.0495734,284,10.369358707268256,136
156.79262782401904,151.89,164.9,95261.03156018257,168694721.0,164.9,2.812906681708442,131,659,157.26600000000002,423826.0,1.0476013,407,6.628566964284212,133
156.6416766467066,150.97,164.9,95613.63751649857,168949819.0,163.7,2.5977151498961537,131,660,157.726,425496.0,1.0406022,500,6.274480058140275,136
156.8425848719476,153.27,164.9,95961.15752315521,169205821.0,163.7,3.472068403704051,131,661,156.621,427175.0,1.0471963,500,8.271462990305887,135
157.20614294152392,151.25,164.9,96310.54601812363,169462696.0,164.7,2.8532535814399678,131,662,157.38800000000003,428868.0,1.0577902,202,6.702797923255631,134
157.07541666666668,151.01,164.9,96662.18680787086,169718144.0,163.9,2.4389118475254485,131,663,157.503,430548.0,1.0477493,423,5.6718515495382995,136
157.09155766944113,152.52,164.9,97015.55876159668,169974010.0,164.3,3.789828492161619,131,664,156.9,432230.0,1.050331,355,9.299978494598793,135
157.28047197640115,152.22,164.9,97365.9659523964,170231036.0,164.3,2.7285664734435184,131,665,156.96500000000003,433925.0,1.059959,224,6.5430573893249635,135
157.21316259678377,151.87,164.9,97742.67554116249,170485672.0,163.5,3.1185052509174964,131,666,156.945,435604.0,1.0490937,192,7.1030345627766724,137
157.00497630331756,150.14,164.9,98094.89388394356,170741894.0,163.9,2.8608907703720527,131,667,157.94799999999998,437292.0,1.0528104,500,6.855683773337273,136
157.195978710822,151.44,164.9,98448.77414131165,170998330.0,164.3,2.7245006881995812,131,668,157.336,438983.0,1.0590259,500,6.481234450318859,135
157.26583629893238,151.23,164.9,98801.88533234596,171253435.0,164.3,3.0999670965995763,131,669,157.19799999999998,440669.0,1.0539843,500,7.450979801341567,135
157.46320422535214,151.51,164.9,99151.68661546707,171510879.0,164.7,2.7875930477743687,131,670,157.25500000000002,442373.0,1.0669949,291,6.402335511358335,134
157.49037212049618,151.32,164.9,99501.13118338585,171766640.0,163.6,2.8863395503647853,131,671,157.33800000000002,444066.0,1.0602732,238,6.569444420953723,136
157.48659184878912,151.75,164.9,99851.72877287865,172022578.0,164.3,3.054809159342036,131,672,157.371,445759.0,1.0578207,296,7.122324058900999,135
157.21940828402367,151.58,165.1,100204.23470163345,172278543.0,165.1,3.1062459657921484,131,673,157.294,447449.0,1.0563107,500,7.339182515784711,133
