curbestlen,serial_timesteps,eprewmean,policy_entropy,explained_variance,approxkl,clipfrac,epbestrew,fps,value_loss,eplenmean,total_timesteps,time_elapsed,nupdates,epbestlen,policy_loss,curbestrew
1000,1518000,-93.2,1.5921972,0.39111328125,0.0021638728,0.102533214,55.5,2137,8.759456,1000.0,97152000,46356.69731092453,759,705,0.00085705187,-92.0
1000,1520000,-92.84,1.5982904,0.3936764597892761,0.0016946875,0.081990235,55.5,2174,8.750228,1000.0,97280000,46415.56920146942,760,705,0.000708618,-88.0
1000,1522000,-92.76,1.6152902,0.36699479818344116,0.0015645955,0.042642567,55.5,2178,8.947437,1000.0,97408000,46474.36734747887,761,705,0.00023708968,-88.0
1000,1524000,-93.08,1.6182791,0.3798580765724182,0.0019437002,0.09825,55.5,2179,8.887229,1000.0,97536000,46533.10091519356,762,705,0.00074150297,-92.0
1000,1526000,-92.88,1.6365105,0.401414692401886,0.0014460564,0.05328125,55.5,2119,8.90269,1000.0,97664000,46593.495326042175,763,705,0.00026359118,-88.0
1000,1528000,-92.68,1.6386788,0.407802939414978,0.0022439922,0.10547265,55.5,2138,8.681957,1000.0,97792000,46653.366595983505,764,705,0.0005278885,-88.0
1000,1530000,-92.4,1.6035284,0.41580283641815186,0.005832768,0.19119532,55.5,2148,8.904358,1000.0,97920000,46712.95179057121,765,705,0.004131787,-88.0
1000,1532000,-93.0,1.6150916,0.41056764125823975,0.0010331006,0.03591407,55.5,2156,8.807459,1000.0,98048000,46772.30190992355,766,705,1.3353796e-05,-88.0
1000,1534000,-92.64,1.6099225,0.4220980405807495,0.0026945232,0.11573632,55.5,2162,8.877811,1000.0,98176000,46831.51400184631,767,705,0.0013850244,-88.0
1000,1536000,-93.16,1.5937604,0.47778457403182983,0.0011926375,0.031630855,55.5,2136,8.796178,1000.0,98304000,46891.44152903557,768,705,9.261786e-05,-88.0
1000,1538000,-92.96,1.5989689,0.4485936164855957,0.0019290268,0.0679375,55.5,2105,8.880745,1000.0,98432000,46952.24463105202,769,705,0.00013480948,-92.0
1000,1540000,-92.92,1.6049069,0.45100075006484985,0.0038113731,0.1488301,55.5,2145,8.690905,1000.0,98560000,47011.89737868309,770,705,0.0014194708,-88.0
1000,1542000,-92.76,1.6112045,0.43891310691833496,0.0015450595,0.06202149,55.5,2139,8.730933,1000.0,98688000,47071.772169589996,771,705,0.00019187083,-88.0
1000,1544000,-92.44,1.6058669,0.42402273416519165,0.0015971056,0.061759766,55.5,2161,8.875528,1000.0,98816000,47131.002081632614,772,705,5.9350907e-05,-88.0
1000,1546000,-92.68,1.6135998,0.40536558628082275,0.002228968,0.110583976,55.5,2158,8.93577,1000.0,98944000,47190.320649147034,773,705,0.00093420106,-88.0
1000,1548000,-92.16,1.6001453,0.39287281036376953,0.0020530578,0.09921093,55.5,2151,8.928652,1000.0,99072000,47249.82316184044,774,705,0.00041722297,-88.0
1000,1550000,-92.28,1.611344,0.4040582776069641,0.0031736642,0.16558205,55.5,2160,8.845804,1000.0,99200000,47309.067962646484,775,705,0.0011247984,-88.0
1000,1552000,-92.6,1.6231694,0.42223048210144043,0.0011770661,0.021763667,55.5,2129,8.870895,1000.0,99328000,47369.16922831535,776,705,-0.00010344097,-88.0
1000,1554000,-92.52,1.6194124,0.41988056898117065,0.0019168921,0.08527343,55.5,2117,9.205438,1000.0,99456000,47429.612636089325,777,705,0.0006932543,-88.0
1000,1556000,-92.64,1.6259211,0.43240058422088623,0.0015324318,0.06473829,55.5,2145,8.778889,1000.0,99584000,47489.28200054169,778,705,0.0001157924,-88.0
1000,1558000,-92.72,1.6077683,0.43461841344833374,0.0016048108,0.07563869,55.5,2162,8.866103,1000.0,99712000,47548.46511030197,779,705,0.00055574294,-88.0
1000,1560000,-92.44,1.6227466,0.42631685733795166,0.0012139778,0.037123047,55.5,2130,8.984015,1000.0,99840000,47608.55285525322,780,705,0.00030714247,-88.0
1000,1562000,-92.24,1.6165206,0.4436653256416321,0.0012536964,0.03187109,55.5,2153,8.697636,1000.0,99968000,47668.045105695724,781,705,-8.5575004e-05,-88.0
1000,1564000,-92.72,1.6094835,0.4492649435997009,0.0014160862,0.05574218,55.5,2145,8.529531,1000.0,100096000,47727.7042593956,782,705,0.00014990837,-88.0
1000,1566000,-92.24,1.6195608,0.4313502311706543,0.0015567647,0.07281249,55.5,2171,8.711072,1000.0,100224000,47786.64748978615,783,705,7.153478e-05,-88.0
1000,1568000,-92.84,1.6217405,0.41257262229919434,0.002528052,0.14214648,55.5,2128,8.780347,1000.0,100352000,47846.7774245739,784,705,0.00070936774,-88.0
1000,1570000,-92.72,1.6153347,0.4123079776763916,0.002260419,0.123429686,55.5,2137,8.727062,1000.0,100480000,47906.66054058075,785,705,0.0010516753,-88.0
1000,1572000,-92.4,1.6468445,0.38658660650253296,0.0014452462,0.030205075,55.5,2185,8.761495,1000.0,100608000,47965.22116160393,786,705,0.00026170016,-88.0
1000,1574000,-91.96,1.6376671,0.4007605314254761,0.0015211737,0.051185552,55.5,2132,8.644033,1000.0,100736000,48025.25306248665,787,705,0.00014576793,-88.0
1000,1576000,-92.44,1.6428568,0.4003340005874634,0.0013927439,0.044066407,55.5,2163,8.69558,1000.0,100864000,48084.413877248764,788,705,-4.4069475e-07,-88.0
1000,1578000,-92.4,1.6574064,0.38760048151016235,0.0014368225,0.060179673,55.5,2147,9.021573,1000.0,100992000,48144.033168554306,789,705,0.00029120283,-88.0
1000,1580000,-92.52,1.661117,0.3880387544631958,0.001059041,0.04498046,55.5,2127,9.067228,1000.0,101120000,48204.19075036049,790,705,7.3522264e-05,-88.0
1000,1582000,-92.68,1.669062,0.4153231978416443,0.001871837,0.08935938,55.5,2163,8.747381,1000.0,101248000,48263.41614603996,791,705,0.00049319374,-88.0
1000,1584000,-92.6,1.6463449,0.4361076354980469,0.001340335,0.045169927,55.5,2172,8.9794655,1000.0,101376000,48322.32888555527,792,705,0.00032727988,-88.0
1000,1586000,-92.52,1.6516532,0.43193483352661133,0.0032399045,0.17051953,55.5,2114,8.95646,1000.0,101504000,48382.87752652168,793,705,0.002112452,-88.0
1000,1588000,-91.96,1.6632211,0.40286505222320557,0.0010736344,0.03982226,55.5,2143,9.020636,1000.0,101632000,48442.588659763336,794,705,0.00031793432,-88.0
1000,1590000,-92.16,1.6454953,0.4413689970970154,0.0013427002,0.041058592,55.5,2166,8.998436,1000.0,101760000,48501.69103336334,795,705,7.627536e-05,-88.0
1000,1592000,-92.12,1.6421282,0.43937093019485474,0.0057509565,0.22025579,55.5,2162,8.736071,1000.0,101888000,48560.88689470291,796,705,0.0037752928,-88.0
1000,1594000,-92.64,1.6300789,0.4471248388290405,0.0016542369,0.04968359,55.5,2125,8.83339,1000.0,102016000,48621.11789178848,797,705,0.000113224974,-88.0
1000,1596000,-93.04,1.6189681,0.4354349970817566,0.0016934293,0.06964062,55.5,2169,8.82927,1000.0,102144000,48680.111671209335,798,705,-0.00017103672,-88.0
1000,1598000,-92.6,1.6215359,0.4431639313697815,0.0013152845,0.033039063,55.5,2169,8.96168,1000.0,102272000,48739.129366636276,799,705,0.00017281102,-88.0
1000,1600000,-92.84,1.6183213,0.41968584060668945,0.006953432,0.1567461,55.5,2158,9.147361,1000.0,102400000,48798.44072818756,800,705,0.0035421748,-88.0
1000,1602000,-92.4,1.646866,0.4150180220603943,0.0017193177,0.08345508,55.5,2136,8.901417,1000.0,102528000,48858.39837551117,801,705,0.0006564168,-88.0
1000,1604000,-92.16,1.6608456,0.41821932792663574,0.0013650947,0.05333594,55.5,2170,9.021045,1000.0,102656000,48917.38173747063,802,705,0.00035279666,-88.0
1000,1606000,-92.32,1.6717724,0.43940579891204834,0.0020082023,0.09193944,55.5,2148,8.705968,1000.0,102784000,48976.96953320503,803,705,0.0004714477,-88.0
1000,1608000,-92.28,1.6713008,0.4238906502723694,0.0023315272,0.1052578,55.5,2143,8.804125,1000.0,102912000,49036.68549656868,804,705,0.00039284505,-88.0
1000,1610000,-92.68,1.6529198,0.422325074672699,0.0013437486,0.049847655,55.5,2158,8.867903,1000.0,103040000,49095.99632048607,805,705,0.00019998438,-88.0
1000,1612000,-92.4,1.6401232,0.434165894985199,0.0012242531,0.044912107,55.5,2187,8.989198,1000.0,103168000,49154.52478790283,806,705,0.00033793165,-88.0
1000,1614000,-92.52,1.6445708,0.41279155015945435,0.0014555781,0.07068554,55.5,2166,9.163214,1000.0,103296000,49213.61145567894,807,705,0.00036497568,-88.0
1000,1616000,-92.56,1.6409621,0.3758966326713562,0.0012517184,0.035587884,55.5,2146,9.137123,1000.0,103424000,49273.26014351845,808,705,0.00017761196,-88.0
1000,1618000,-92.64,1.6312999,0.3945898413658142,0.0024136975,0.094960935,55.5,2144,8.930587,1000.0,103552000,49332.94293141365,809,705,0.00070936134,-88.0
1000,1620000,-92.68,1.6293416,0.3929629921913147,0.001556283,0.047343753,55.5,2136,9.067059,1000.0,103680000,49392.867866039276,810,705,0.00024159561,-88.0
1000,1622000,-91.84,1.6271772,0.3890649676322937,0.002619056,0.1289453,55.5,2123,8.992347,1000.0,103808000,49453.19633555412,811,705,0.0008945191,-88.0
1000,1624000,-92.2,1.6192113,0.38106465339660645,0.0014691827,0.04489064,55.5,2128,9.40727,1000.0,103936000,49513.340549468994,812,705,0.00018638327,-88.0
1000,1626000,-92.64,1.6224984,0.403569757938385,0.001147793,0.042757813,55.5,2121,9.0425,1000.0,104064000,49573.66806578636,813,705,0.00011193265,-88.0
1000,1628000,-92.12,1.6294644,0.4019002914428711,0.0016986338,0.047650397,55.5,2151,9.072024,1000.0,104192000,49633.1734726429,814,705,-3.4422235e-05,-88.0
1000,1630000,-92.2,1.6345549,0.40496551990509033,0.0029437153,0.17305076,55.5,2150,8.975076,1000.0,104320000,49692.71084022522,815,705,0.0012204171,-88.0
1000,1632000,-92.36,1.6416321,0.4254196882247925,0.0012460166,0.04325977,55.5,2156,9.143338,1000.0,104448000,49752.068239212036,816,705,0.00035184913,-88.0
1000,1634000,-92.28,1.653182,0.4252932667732239,0.0010078585,0.015412107,55.5,2159,9.137871,1000.0,104576000,49811.33711576462,817,705,0.00015422663,-88.0
1000,1636000,-92.24,1.6541617,0.4067281484603882,0.0025334181,0.15831442,55.5,2146,9.145122,1000.0,104704000,49870.97011375427,818,705,0.0013888542,-88.0
1000,1638000,-91.92,1.6657965,0.4331170320510864,0.0017277261,0.06970117,55.5,2123,9.188191,1000.0,104832000,49931.246037721634,819,705,0.0007672527,-88.0
1000,1640000,-92.04,1.6852175,0.38002288341522217,0.0010000604,0.037441403,55.5,2114,9.373774,1000.0,104960000,49991.77333688736,820,705,0.000105128114,-88.0
1000,1642000,-92.4,1.677527,0.3820767402648926,0.0031692637,0.18742381,55.5,2142,9.32125,1000.0,105088000,50051.581187963486,821,705,0.0015134542,-88.0
1000,1644000,-92.44,1.6620055,0.38989174365997314,0.0036600486,0.17056833,55.5,2146,9.358869,1000.0,105216000,50111.21741890907,822,705,0.0012275117,-88.0
1000,1646000,-93.16,1.6628833,0.39951419830322266,0.0028953801,0.12227736,55.5,2160,9.126804,1000.0,105344000,50170.460884809494,823,705,0.0012426414,-88.0
1000,1648000,-92.88,1.6706213,0.4035661816596985,0.0009233505,0.029296873,55.5,2145,9.097263,1000.0,105472000,50230.131747961044,824,705,-2.0529455e-05,-88.0
1000,1650000,-92.88,1.6836846,0.41775834560394287,0.0016200406,0.04815039,55.5,2158,8.921327,1000.0,105600000,50289.43694090843,825,705,-0.00018304016,-88.0
1000,1652000,-92.16,1.6702149,0.42935848236083984,0.003100611,0.11331839,55.5,2137,8.8771,1000.0,105728000,50349.32613372803,826,705,0.000747887,-88.0
1000,1654000,-92.24,1.6768116,0.425195574760437,0.0010504662,0.023509767,55.5,2131,9.095012,1000.0,105856000,50409.37516570091,827,705,6.8311856e-06,-88.0
1000,1656000,-91.96,1.6636814,0.4419456124305725,0.0014224343,0.032310545,55.5,2112,8.483703,1000.0,105984000,50469.97161626816,828,705,-4.957072e-05,-88.0
1000,1658000,-92.2,1.6657922,0.43499720096588135,0.0012249973,0.031457033,55.5,2101,8.611924,1000.0,106112000,50530.87505030632,829,705,0.00012711833,-88.0
1000,1660000,-92.52,1.6749439,0.4068029522895813,0.0010383351,0.019679688,55.5,2065,8.664225,1000.0,106240000,50592.8420085907,830,705,-0.00013054568,-88.0
1000,1662000,-92.2,1.675561,0.4039723873138428,0.0030720735,0.16796093,55.5,2076,8.721685,1000.0,106368000,50654.52365112305,831,705,0.0009338443,-88.0
1000,1664000,-92.12,1.6736252,0.40202051401138306,0.001700296,0.05618163,55.5,2168,8.733031,1000.0,106496000,50713.559962034225,832,705,0.00024487087,-88.0
1000,1666000,-91.92,1.6660584,0.39816951751708984,0.0021134086,0.09718553,55.5,2121,8.913963,1000.0,106624000,50773.911519765854,833,705,0.0008267601,-88.0
1000,1668000,-92.6,1.6508975,0.4046424627304077,0.0030983943,0.1225586,55.5,2111,8.960746,1000.0,106752000,50834.52220797539,834,705,0.0017610134,-88.0
1000,1670000,-92.04,1.6513393,0.39163458347320557,0.0027347684,0.15310937,55.5,2131,9.203667,1000.0,106880000,50894.57918405533,835,705,0.00084084936,-88.0
1000,1672000,-92.4,1.6625314,0.3907431364059448,0.0018105671,0.05301758,55.5,2155,9.3741255,1000.0,107008000,50953.95961666107,836,705,0.00019736243,-88.0
1000,1674000,-92.08,1.6633458,0.3841213583946228,0.0020766899,0.08297463,55.5,2122,9.577144,1000.0,107136000,51014.27377343178,837,705,0.0004646181,-88.0
1000,1676000,-91.84,1.6573181,0.380847692489624,0.0011471473,0.0157793,55.5,2108,9.688936,1000.0,107264000,51074.98875117302,838,705,-0.00019981324,-88.0
1000,1678000,-92.0,1.6709639,0.37762802839279175,0.0011755127,0.012595703,55.5,2135,9.754758,1000.0,107392000,51134.93772530556,839,705,-7.251286e-05,-88.0
1000,1680000,-91.76,1.6656035,0.38643139600753784,0.0015100053,0.05326562,55.5,2176,9.581471,1000.0,107520000,51193.75926184654,840,705,-1.412113e-05,-88.0
1000,1682000,-91.4,1.6716074,0.38453006744384766,0.0017000638,0.06843554,55.5,2100,9.458627,1000.0,107648000,51254.742382764816,841,705,0.00023508056,-88.0
1000,1684000,-91.48,1.6831084,0.37792015075683594,0.0010082509,0.019734373,55.5,2159,9.616998,1000.0,107776000,51314.03332614899,842,705,-6.7918765e-05,-88.0
1000,1686000,-91.92,1.6789899,0.37238121032714844,0.0011672748,0.031144537,55.5,2164,9.734796,1000.0,107904000,51373.164105176926,843,705,-3.163929e-05,-88.0
1000,1688000,-91.48,1.6925806,0.38757067918777466,0.0011485094,0.020763671,55.5,2167,9.431737,1000.0,108032000,51432.21603679657,844,705,3.5441793e-05,-88.0
1000,1690000,-91.96,1.6964084,0.3707900047302246,0.0022567597,0.12184765,55.5,2128,9.621301,1000.0,108160000,51492.36208868027,845,705,0.00027818873,-88.0
1000,1692000,-92.24,1.6834997,0.3629775643348694,0.001777776,0.07928124,55.5,2175,9.870147,1000.0,108288000,51551.20052599907,846,705,0.0004994009,-88.0
1000,1694000,-91.88,1.6915528,0.34764188528060913,0.0012710898,0.027937498,55.5,2150,10.133386,1000.0,108416000,51610.722472667694,847,705,-0.00028199697,-88.0
1000,1696000,-92.36,1.69689,0.35965704917907715,0.0011587038,0.04194922,55.5,2160,10.069822,1000.0,108544000,51669.97736811638,848,705,0.0002739069,-88.0
1000,1698000,-92.2,1.7027534,0.3535251021385193,0.0018020879,0.06149024,55.5,2145,10.094998,1000.0,108672000,51729.642162799835,849,705,0.00013271299,-88.0
1000,1700000,-92.6,1.7056556,0.351611852645874,0.0008740755,0.021931639,55.5,2136,10.0353775,1000.0,108800000,51789.55822134018,850,705,3.7763533e-05,-88.0
1000,1702000,-92.16,1.7096521,0.3561856746673584,0.0015170758,0.05049805,55.5,2112,9.857739,1000.0,108928000,51850.19658446312,851,705,0.00012326063,-88.0
1000,1704000,-92.16,1.7039142,0.37847644090652466,0.0014769225,0.05971875,55.5,2169,9.719291,1000.0,109056000,51909.20909357071,852,705,0.00027402287,-88.0
1000,1706000,-92.48,1.6901234,0.37609630823135376,0.0007169521,0.0072167963,55.5,2152,9.717472,1000.0,109184000,51968.69147324562,853,705,-8.232175e-05,-88.0
1000,1708000,-92.36,1.6798263,0.37083864212036133,0.0018604831,0.08117968,55.5,2140,9.821511,1000.0,109312000,52028.491394519806,854,705,0.0007941332,-88.0
1000,1710000,-92.28,1.6894699,0.3471161127090454,0.0017858465,0.07933595,55.5,2120,9.939056,1000.0,109440000,52088.84605669975,855,705,0.00028705283,-88.0
1000,1712000,-92.28,1.6844685,0.37371575832366943,0.0016665899,0.05520117,55.5,2146,9.795065,1000.0,109568000,52148.47816109657,856,705,6.3002095e-05,-88.0
1000,1714000,-91.96,1.69384,0.3770487308502197,0.0010274337,0.02542578,55.5,2163,9.680258,1000.0,109696000,52207.64019489288,857,705,1.8281495e-05,-88.0
1000,1716000,-92.24,1.6916307,0.3760160207748413,0.0067636864,0.17018555,55.5,2169,9.661019,1000.0,109824000,52266.63800239563,858,705,0.0030423785,-88.0
1000,1718000,-91.08,1.7060909,0.40517497062683105,0.0020890364,0.083363265,55.5,2135,9.385234,1000.0,109952000,52326.589390039444,859,705,0.0003712559,-88.0
1000,1720000,-90.44,1.7048931,0.4087602496147156,0.0015492995,0.068624996,55.5,2160,9.360885,1000.0,110080000,52385.83969783783,860,705,5.893766e-06,-88.0
1000,1722000,-90.68,1.6989856,0.39429301023483276,0.0014409479,0.05522461,55.5,2149,9.334998,1000.0,110208000,52445.444262981415,861,705,-0.000103044884,-88.0
1000,1724000,-91.16,1.6993934,0.39730846881866455,0.0016618836,0.05672266,55.5,2173,9.379355,1000.0,110336000,52504.34219503403,862,705,1.2688397e-05,-88.0
1000,1726000,-90.88,1.6897159,0.41576260328292847,0.0013340211,0.052529298,55.5,2138,9.200998,1000.0,110464000,52564.210060596466,863,705,-0.00015211586,-88.0
1000,1728000,-90.88,1.6906354,0.4119405150413513,0.0015659153,0.049482416,55.5,2164,9.283421,1000.0,110592000,52623.36414003372,864,705,-0.00012617647,-88.0
1000,1730000,-90.48,1.7023295,0.40529167652130127,0.0016540303,0.06525195,55.5,2145,9.547886,1000.0,110720000,52683.03688979149,865,705,0.00015158337,-88.0
1000,1732000,-90.8,1.6946535,0.4337393045425415,0.0019697824,0.075625,55.5,2147,9.379756,1000.0,110848000,52742.64023756981,866,705,-0.0001037601,-88.0
1000,1734000,-91.2,1.6952211,0.4146500825881958,0.001205347,0.02370117,55.5,2122,9.501989,1000.0,110976000,52802.95532011986,867,705,-6.714245e-06,-88.0
1000,1736000,-91.44,1.7007297,0.4096682667732239,0.0012838306,0.04749023,55.5,2144,9.537765,1000.0,111104000,52862.640599012375,868,705,-9.800146e-05,-88.0
1000,1738000,-91.44,1.6954639,0.41156256198883057,0.0014808781,0.044951178,55.5,2132,9.516519,1000.0,111232000,52922.674696683884,869,705,-9.321068e-05,-88.0
1000,1740000,-91.2,1.7011565,0.40808528661727905,0.0019310499,0.11047657,55.5,2148,9.501204,1000.0,111360000,52982.254222393036,870,705,0.0006450709,-88.0
1000,1742000,-91.88,1.6978223,0.39457428455352783,0.001077935,0.027667962,55.5,2164,9.475342,1000.0,111488000,53041.44856977463,871,705,4.8083457e-06,-88.0
1000,1744000,-91.36,1.7050298,0.404491126537323,0.0014113896,0.03586133,55.5,2151,9.24483,1000.0,111616000,53100.95346188545,872,705,-7.353549e-05,-88.0
1000,1746000,-91.44,1.704447,0.425570547580719,0.0014665966,0.052326165,55.5,2129,9.2452965,1000.0,111744000,53161.07710981369,873,705,-7.266202e-05,-88.0
1000,1748000,-91.88,1.7077373,0.416045606136322,0.0011769793,0.021519532,55.5,2153,9.216778,1000.0,111872000,53220.51412987709,874,705,-1.8951265e-05,-88.0
1000,1750000,-91.88,1.7013454,0.4270477294921875,0.0022408045,0.11528711,55.5,2130,9.223376,1000.0,112000000,53280.60651230812,875,705,0.0010781671,-88.0
1000,1752000,-91.4,1.7025772,0.4300747513771057,0.0019346792,0.088101566,55.5,2132,9.217477,1000.0,112128000,53340.64161300659,876,705,0.00051603146,-88.0
1000,1754000,-91.88,1.7030722,0.42173004150390625,0.0036147917,0.19349024,55.5,2110,9.247468,1000.0,112256000,53401.29777550697,877,705,0.0025162862,-88.0
1000,1756000,-91.48,1.7157168,0.4043964743614197,0.0017252013,0.077564456,55.5,2160,9.192563,1000.0,112384000,53460.56230664253,878,705,0.0005645185,-88.0
1000,1758000,-91.6,1.7127031,0.4069522023200989,0.0018284621,0.059330087,55.5,2171,9.094164,1000.0,112512000,53519.50004553795,879,705,8.823706e-05,-88.0
1000,1760000,-90.96,1.717918,0.42874062061309814,0.0013553137,0.03559961,55.5,2156,8.655493,1000.0,112640000,53578.86345076561,880,705,1.0188425e-05,-88.0
1000,1762000,-91.36,1.7118528,0.4155954122543335,0.0049539604,0.25952935,55.5,2136,8.785572,1000.0,112768000,53638.823645591736,881,705,0.0030410201,-88.0
1000,1764000,-91.36,1.7086838,0.4051549434661865,0.0012036464,0.043544915,55.5,2124,9.011046,1000.0,112896000,53699.0875556469,882,705,6.914536e-05,-88.0
1000,1766000,-91.84,1.7142037,0.41216230392456055,0.0017544903,0.06712696,55.5,2140,8.834506,1000.0,113024000,53758.89326238632,883,705,0.0004477088,-88.0
1000,1768000,-90.84,1.7006063,0.3954359292984009,0.0018130447,0.069474615,55.5,2140,8.8948,1000.0,113152000,53818.700801849365,884,705,-4.4415232e-05,-88.0
1000,1770000,-91.56,1.7054727,0.3750821352005005,0.0014566298,0.040925782,55.5,2115,9.091352,1000.0,113280000,53879.222947597504,885,705,9.813148e-05,-88.0
1000,1772000,-91.64,1.6960613,0.38461101055145264,0.002972777,0.16449802,55.5,2137,9.092583,1000.0,113408000,53939.1236038208,886,705,0.0010747567,-88.0
1000,1774000,-91.56,1.7127126,0.3737336993217468,0.0021493405,0.08522852,55.5,2180,9.123407,1000.0,113536000,53997.83773851395,887,705,0.00036123896,-88.0
1000,1776000,-91.76,1.721798,0.38367533683776855,0.0013485618,0.049337886,55.5,2158,9.10901,1000.0,113664000,54057.135580062866,888,705,0.00014361314,-88.0
1000,1778000,-91.68,1.7199106,0.3902108073234558,0.0017542595,0.08914649,55.5,2129,9.234474,1000.0,113792000,54117.247319698334,889,705,0.00055249745,-88.0
1000,1780000,-92.0,1.7114232,0.385444700717926,0.0015792506,0.08120899,55.5,2165,9.190245,1000.0,113920000,54176.36009788513,890,705,0.0004477622,-88.0
1000,1782000,-92.0,1.7050223,0.40008383989334106,0.001596542,0.060740225,55.5,2190,9.185784,1000.0,114048000,54234.85811114311,891,705,0.0004545716,-88.0
1000,1784000,-91.72,1.7105803,0.39447373151779175,0.001969739,0.09139648,55.5,2155,9.073063,1000.0,114176000,54294.25884985924,892,705,0.00065366185,-88.0
1000,1786000,-91.76,1.7053028,0.4089314341545105,0.0016610902,0.066945314,55.5,2173,8.863615,1000.0,114304000,54353.15313601494,893,705,0.00030934523,-88.0
1000,1788000,-91.96,1.7070946,0.40839970111846924,0.003147405,0.11795705,55.5,2166,8.796932,1000.0,114432000,54412.242413282394,894,705,0.0013542809,-88.0
1000,1790000,-91.92,1.7230247,0.40895599126815796,0.001372426,0.040759776,55.5,2186,8.617193,1000.0,114560000,54470.78988409042,895,705,0.0001057463,-88.0
1000,1792000,-91.76,1.7235422,0.4169096350669861,0.0016183065,0.035898436,55.5,2173,8.598815,1000.0,114688000,54529.68220806122,896,705,-3.0623162e-06,-88.0
1000,1794000,-91.6,1.7178439,0.40971457958221436,0.0013130931,0.028541015,55.5,2157,8.63152,1000.0,114816000,54589.028554201126,897,705,-0.000120685814,-88.0
1000,1796000,-91.68,1.7159797,0.4245384931564331,0.002644603,0.11265235,55.5,2158,8.5795965,1000.0,114944000,54648.34260559082,898,705,0.0013818548,-88.0
1000,1798000,-92.04,1.7271581,0.4124094247817993,0.0011561656,0.042884763,55.5,2156,8.651303,1000.0,115072000,54707.711911439896,899,705,-5.4222677e-05,-88.0
1000,1800000,-91.32,1.7246795,0.42285585403442383,0.0015070481,0.07037696,55.5,2142,8.535706,1000.0,115200000,54767.4527862072,900,705,0.00044135773,-88.0
1000,1802000,-91.4,1.714359,0.43248510360717773,0.00081715675,0.012169921,55.5,2101,8.399382,1000.0,115328000,54828.413828611374,901,705,1.45569165e-05,-88.0
1000,1804000,-91.28,1.714673,0.4345719814300537,0.0006181601,0.0018105468,55.5,2143,8.242672,1000.0,115456000,54888.14069509506,902,705,-3.563135e-05,-88.0
1000,1806000,-91.04,1.7303151,0.43884533643722534,0.001151167,0.03045898,55.5,2134,8.19474,1000.0,115584000,54948.10710692406,903,705,0.00014081426,-88.0
1000,1808000,-90.6,1.7247467,0.44279491901397705,0.0012535189,0.046441406,55.5,2159,8.068728,1000.0,115712000,55007.3918159008,904,705,0.0001724118,-88.0
1000,1810000,-90.64,1.7274383,0.4395553469657898,0.0007988878,0.02044727,55.5,2139,7.9610767,1000.0,115840000,55067.21316695213,905,705,1.25844945e-05,-88.0
1000,1812000,-90.12,1.7135359,0.45496904850006104,0.0014491247,0.02146875,55.5,2138,7.75887,1000.0,115968000,55127.071653842926,906,705,-0.00047695986,-88.0
1000,1814000,-89.84,1.7039386,0.45736414194107056,0.001053089,0.01722656,55.5,2146,7.7412143,1000.0,116096000,55186.71542596817,907,705,-0.00025523518,-88.0
1000,1816000,-90.68,1.7034448,0.45578622817993164,0.0013239376,0.045316406,55.5,2173,7.7921596,1000.0,116224000,55245.61459231377,908,705,-5.065091e-05,-88.0
1000,1818000,-90.08,1.7062716,0.4553636312484741,0.0013780023,0.05371679,55.5,2142,7.806559,1000.0,116352000,55305.37030625343,909,705,0.00014609192,-88.0
1000,1820000,-90.2,1.7072395,0.4687027931213379,0.0009596187,0.02120508,55.5,2118,7.7212114,1000.0,116480000,55365.7965900898,910,705,-9.7710115e-05,-88.0
1000,1822000,-90.2,1.7163271,0.469135582447052,0.0014765516,0.03775586,55.5,2118,7.7265735,1000.0,116608000,55426.28739237785,911,705,8.985693e-05,-88.0
1000,1824000,-89.52,1.7104061,0.4662831425666809,0.0012431591,0.037859377,55.5,2128,8.056912,1000.0,116736000,55486.42046546936,912,705,0.00031260424,-88.0
1000,1826000,-89.68,1.7150599,0.4570960998535156,0.0007283257,0.0139902355,55.5,2132,8.206269,1000.0,116864000,55546.449308633804,913,705,4.944886e-05,-88.0
1000,1828000,-89.96,1.7181159,0.47038203477859497,0.0013051514,0.04460938,55.5,2181,8.091092,1000.0,116992000,55605.13754296303,914,705,3.233024e-05,-88.0
1000,1830000,-89.32,1.7255056,0.48988986015319824,0.0013108667,0.03145313,55.5,2153,7.8250685,1000.0,117120000,55664.57594656944,915,705,0.00024816662,-88.0
1000,1832000,-88.96,1.7080996,0.4971654415130615,0.0016886028,0.051986337,55.5,2139,7.5527287,1000.0,117248000,55724.42011356354,916,705,-6.89832e-05,-88.0
1000,1834000,-88.6,1.7173741,0.5014080703258514,0.001705066,0.08499805,55.5,2142,7.6552672,1000.0,117376000,55784.1734855175,917,705,0.0005006873,-88.0
1000,1836000,-88.72,1.7192155,0.489953875541687,0.0017760763,0.07158399,55.5,2129,7.8293853,1000.0,117504000,55844.28903746605,918,705,0.00016384416,-88.0
1000,1838000,-89.0,1.7049104,0.5282422006130219,0.0013301524,0.04519336,55.5,2131,7.574074,1000.0,117632000,55904.35639691353,919,705,0.0002509427,-88.0
1000,1840000,-89.04,1.7022586,0.5190829336643219,0.0016409637,0.04891406,55.5,2140,7.614006,1000.0,117760000,55964.168242931366,920,705,-0.00016995736,-88.0
