recent_worst_eplen,eplen,recent_best_ext_ret,epcount,eprew_recent,recent_best_eplen,best_eplen,total_secs,eplen_std,best_ext_ret,n_updates,eprew,rew_mean,tcount,eprew_std
326,176.3,157.1,356474.0,147.23689655172413,150,147,133181.1006913185,13.71677804734042,159.4,371,147.253,0.8428651,94964582.0,5.572314689606107
366,175.63,157.5,357923.0,147.24389233954452,152,147,133541.13164520264,10.920306772247747,159.4,372,147.48000000000002,0.84489846,95220119.0,4.350333320562918
500,177.82,157.3,359376.0,146.94803854094977,152,147,133899.4287199974,18.200758225964105,159.4,373,146.62400000000002,0.8439411,95477010.0,7.153588190551647
355,177.08,158.1,360829.0,147.46696490020648,150,147,134261.86461377144,14.544194718168484,159.4,374,146.84900000000002,0.8463855,95732267.0,5.867324688476001
340,176.1,158.3,362285.0,147.48145604395606,150,147,134619.12992095947,12.500000000000002,159.4,375,147.11800000000002,0.8485114,95988187.0,5.240274420295181
315,176.21,158.2,363748.0,147.3803827751196,150,147,134979.93815517426,12.2158053357116,159.4,376,147.364,0.8538179,96245399.0,4.993105646789381
500,176.52,157.9,365190.0,146.97669902912622,151,147,135339.34553527832,10.91373446625856,159.4,377,147.288,0.8354915,96499712.0,4.261837162539179
500,175.73,158.7,366647.0,146.9036376115305,149,147,135700.2856593132,34.30185271964183,159.4,378,145.66299999999998,0.84658444,96756655.0,31.452448728199215
500,174.5,157.4,368103.0,146.98255494505497,151,147,136058.483897686,10.73824939177704,159.4,379,148.001,0.84636694,97012982.0,4.405326208125795
425,175.23,157.1,369566.0,147.88544087491456,153,147,136418.64060473442,10.055699876189623,159.4,380,147.47299999999998,0.85577077,97268657.0,4.581896004930711
500,177.55,157.7,371025.0,147.34071281699792,151,147,136777.61170506477,34.19894004205393,159.4,381,144.57500000000002,0.848993,97524131.0,32.511759026543
500,177.52,161.3,372478.0,147.22085340674468,142,142,137133.77585053444,33.961001163098835,161.3,382,145.092,0.8456095,97780025.0,31.345062386283423
500,173.95,158.9,373955.0,148.00832769126606,148,142,137491.24040818214,12.040245014118275,161.3,383,148.25199999999998,0.8630544,98037184.0,4.811184469545935
500,174.6,157.9,375411.0,147.41641483516483,151,142,137846.2510819435,10.929775843996069,161.3,384,147.922,0.8492409,98292403.0,4.571139464072388
500,176.3,157.8,376882.0,147.85472467709042,150,142,138195.944511652,34.304081389828816,161.3,385,145.34099999999998,0.858802,98548592.0,31.79745302693284
500,173.72,158.7,378347.0,147.75201365187715,149,142,138557.82396554947,19.52079916396867,161.3,386,148.29600000000002,0.8583624,98804843.0,8.37201194456864
341,177.02,159.1,379814.0,148.23544648943422,148,142,138916.44853377342,14.818218516407429,161.3,387,147.18300000000002,0.8568488,99060171.0,6.056518059083124
500,174.28,159.3,381270.0,147.50817307692307,147,142,139277.60558652878,11.834762355028511,161.3,388,148.29000000000002,0.8501253,99315683.0,4.812681165421203
398,177.53,158.3,382744.0,148.023473541384,147,142,139635.84406638145,27.69492913874307,161.3,389,146.98299999999998,0.8632134,99572917.0,11.142764962072924
500,175.95,159.1,384211.0,147.7445126107703,148,142,139994.84391212463,11.96442643840481,161.3,390,147.34400000000002,0.85538805,99829040.0,4.867223438470851
500,177.23,159.8,385672.0,147.8148528405202,146,142,140350.7048625946,29.117298981876733,161.3,391,146.71999999999997,0.8540812,100083962.0,12.044841219376869
