ev,opt_approxkl,eplen,epcount,opt_ent,best_ext_ret,opt_feat_var,opt_tot,opt_pg,recent_best_ext_ret,retstd,advstd,tps,rank,opt_dyn_loss,vpredstd,opt_clipfrac,advmean,n_updates,total_secs,opt_vf,tcount,eprew,ups,vpredmean,retmean,eprew_recent,rew_mean
0.9813246037811041,1.9638787e-11,511.2,442.0,0.74751264,388.85,0.28688934,39.45105,-0.36366394,388.85,74.48632,10.179149,541.3477225996422,0,0.08949055,73.086075,0.0,0.23441462,921,472.89383149147034,39.81546,235743217.0,312.97900000000004,0.0021146395414048526,57.200287,57.434704,329.6692307692308,0.57588905
0.9821267016232014,2.1321585e-11,510.03,934.0,0.81240416,393.1,0.22141391,59.904102,-0.30823436,393.1,76.908066,10.28192,550.1272485396079,0,0.06923643,75.684715,0.0,0.61449355,922,938.2407138347626,60.21315,235997089.0,318.01950000000005,0.0021489345646078435,58.480377,59.094883,317.0554878048781,0.62163615
0.9823987260460854,2.0163655e-11,501.34,1441.0,0.78319645,393.1,0.22022988,57.294228,-0.4438648,390.45,77.052734,10.22257,550.530319602155,0,0.068269596,75.27724,0.0,0.8524806,923,1403.2468922138214,57.738876,236253532.0,336.47600000000006,0.002150509060945918,59.555927,60.40841,330.627909270217,0.65913653
0.9835079554468393,1.8960023e-11,503.33,1945.0,0.7960013,393.1,0.23320267,47.890495,-1.0194975,392.9,78.255684,10.049701,551.9179935491364,0,0.07340395,77.277115,0.0,0.7281344,924,1867.0839169025421,48.91079,236509554.0,323.3225,0.0021559296623013145,60.438972,61.16711,324.17688492063496,0.6493523
0.9860060773789883,1.980413e-11,514.17,2464.0,0.784263,393.1,0.24401398,37.848186,-0.8493793,390.95,80.03935,9.468329,553.8461571473342,0,0.07590249,79.2076,0.0,0.6812222,925,2329.306136369705,38.69835,236767528.0,313.30150000000003,0.0021634615513567742,64.1133,64.794525,336.3103082851638,0.6930349
0.9855943713337183,2.0582988e-11,492.77,2972.0,0.808246,393.1,0.2189506,84.819214,0.59192514,388.5,79.29598,9.517378,555.4269757677007,0,0.068986714,78.65035,0.0,0.38691705,926,2790.212810277939,84.228096,237020271.0,331.5565,0.0021696366240925805,62.873863,63.26077,330.7245078740157,0.6615123
0.9850709401071072,2.0025433e-11,498.76,3490.0,0.79972094,395.1,0.22331908,55.46518,0.012034119,395.1,79.50548,9.714339,550.7660484668098,0,0.06887262,78.68582,0.0,0.3493431,927,3255.019965171814,55.453945,237281281.0,341.5274999999999,0.0021514298768234756,62.809254,63.1586,327.4035714285714,0.66908044
0.9841432180255651,2.0465015e-11,515.3,4001.0,0.7780946,397.25,0.23655729,50.536552,-0.6308629,397.25,79.56232,10.018783,543.9100140072927,0,0.074458785,78.93485,0.0,0.35553324,928,3725.6860558986664,51.168194,237538396.0,319.31649999999996,0.002124648492215987,63.449013,63.80455,327.55909980430533,0.6652617
0.9862778512760997,1.98761e-11,491.51,4513.0,0.7439913,397.25,0.26147616,46.176147,-0.7516493,388.4,80.16377,9.390511,552.6146602435819,0,0.0817775,79.82989,0.0,0.21364456,929,4188.9383335113525,46.92854,237792766.0,328.2610000000001,0.0021586510165764916,64.49664,64.71029,330.95341796875,0.6675201
0.9850699286907911,2.1171639e-11,484.45,5018.0,0.78366786,397.25,0.24284373,39.426697,-0.22992499,392.7,79.94559,9.768445,554.0131654828504,0,0.07541702,79.82204,0.0,0.0026492423,930,4651.021215200424,39.657406,238043496.0,331.4985,0.002164113927667384,64.89288,64.89553,320.77752475247524,0.64538944
0.9839618559926748,2.031089e-11,480.91,5548.0,0.7617349,397.25,0.23062567,49.379726,0.40319932,393.7,81.754036,10.3534775,561.7573122996778,0,0.072443046,82.13808,0.0,-0.13454363,931,5106.73401927948,48.977287,238303927.0,343.0105,0.002194364501170616,69.35817,69.22364,338.12226415094335,0.70564824
0.9854625798761845,2.0959663e-11,496.34,6054.0,0.77085423,397.25,0.23226587,48.596817,0.80822766,391.3,80.54493,9.711401,557.0181640210442,0,0.07403974,80.91741,0.0,-0.4130642,932,5566.324058771133,47.78936,238557584.0,325.66100000000006,0.002175852203207204,67.34873,66.93568,322.9295454545454,0.64746565
0.9852157244458795,1.999042e-11,502.07,6567.0,0.7599578,397.25,0.23238203,42.613182,1.1166399,390.95,80.319374,9.766081,557.3959542241248,0,0.072696745,80.62322,0.0,-0.5088291,933,6025.602598667145,41.497303,238816106.0,328.254,0.0021773279461879875,67.0482,66.539375,321.7708576998051,0.65275735
0.9864548407495022,2.0307976e-11,490.22,7089.0,0.7651091,397.25,0.24539684,38.876183,-0.052862182,390.45,80.74049,9.396875,554.7982931625971,0,0.0750176,80.60824,0.0,0.08088018,934,6487.031559705734,38.92981,239072649.0,334.0255,0.0021671808326663954,69.4361,69.51697,341.7932950191571,0.7075251
0.9833124596625566,1.9408834e-11,477.62,7605.0,0.7358776,397.25,0.23618104,48.701847,0.82016605,392.3,79.83324,10.312879,545.2353791285361,0,0.073988385,80.099,0.0,-0.6150519,935,6956.553549289703,47.882416,239325902.0,346.9885,0.0021298256997208443,71.316635,70.701584,335.85339147286817,0.6832081
0.985770208761096,2.2542749e-11,492.49,8135.0,0.7493378,397.25,0.24691075,38.16259,-0.10142449,391.05,81.20735,9.687119,548.874809854708,0,0.075545706,81.310776,0.0,-0.26173064,936,7422.962273836136,38.264763,239587572.0,335.52399999999994,0.002144042225994953,69.6619,69.40017,335.87471698113205,0.7025656
0.9858120400458574,2.115705e-11,494.77,8639.0,0.7594358,397.25,0.24091998,36.421547,0.17158599,391.0,79.27572,9.442787,547.5251566625709,0,0.07424208,78.858734,0.0,-0.27004144,937,7890.5206990242,36.25072,239838176.0,327.11899999999997,0.002138770143213168,68.01905,67.749,331.5358134920635,0.6640018
0.9832000434398651,1.9596396e-11,505.83,9154.0,0.773912,397.25,0.23318426,40.010258,0.21926308,393.4,80.04617,10.375156,546.8321909255153,0,0.072052106,80.38772,0.0,-0.6972701,938,8358.671631336212,39.791767,240096117.0,312.21750000000003,0.0021360632458027945,68.5334,67.836136,323.2640776699029,0.65625733
0.9859326686710119,1.9564106e-11,495.43,9665.0,0.7224878,397.25,0.23740697,30.23967,-1.102069,389.15,79.539345,9.4338255,556.4054617474483,0,0.07265537,79.30071,0.0,-0.16890125,939,8818.767761945724,31.34246,240350792.0,334.99099999999993,0.00217345883495097,67.77847,67.60958,332.8514677103718,0.6733476
0.9845112161710858,2.1220284e-11,503.35,10182.0,0.73350215,397.25,0.27891156,37.020218,0.6896979,392.65,79.958916,9.951202,544.3874221099376,0,0.08460297,79.9356,0.0,-0.25790587,940,9289.021095514297,36.331253,240607737.0,326.6555,0.0021265133676169434,69.15372,68.89582,332.0232108317215,0.6807309
0.9860749123618007,2.0138755e-11,490.74,10696.0,0.7644871,397.25,0.23936698,41.607773,-0.34772542,390.6,78.82308,9.301487,550.5642444541395,0,0.07415678,77.74885,0.0,0.31037885,941,9753.998620986938,41.956264,240864165.0,327.43799999999993,0.0021506415798989826,63.901436,64.21181,331.86488326848246,0.67358226
0.9846328543499112,2.0007348e-11,503.94,11208.0,0.75845724,397.25,0.23751025,51.057625,0.31823784,389.4,78.17086,9.690395,542.2310428974771,0,0.07295279,77.28313,0.0,-0.16626437,942,10226.122088193893,50.740147,241119683.0,316.02400000000006,0.0021180900113182697,66.15485,65.98857,329.25166015624995,0.6673787
0.983129071071744,1.9692421e-11,485.5,11728.0,0.76545745,397.25,0.23606704,89.54877,0.91173947,393.35,79.83402,10.369493,554.9870719461309,0,0.07302343,79.46681,0.0,-0.24103282,943,10687.394094228745,88.637794,241375662.0,337.74699999999996,0.0021679182497895736,68.56938,68.328354,335.9423076923077,0.6900507
0.9862225661054254,2.0189683e-11,492.75,12247.0,0.7798849,397.25,0.23109782,36.779896,-0.10865088,393.15,79.957,9.3851385,555.3549998863084,0,0.07076826,79.24344,0.0,-0.0054778405,944,11148.360503196716,36.889328,241631132.0,330.29150000000004,0.0021693554683058923,66.90094,66.89546,331.9131021194605,0.6834619
0.9858858520165086,2.1402814e-11,484.89,12762.0,0.77276456,397.25,0.2395605,33.7788,0.38209155,392.9,79.205574,9.409859,553.435578108806,0,0.07460875,78.47984,0.0,-0.036336116,945,11610.925632953644,33.397484,241887355.0,353.92900000000003,0.0021618577269875232,66.44722,66.41088,332.06446601941747,0.6762509
0.9872764749452472,2.0623727e-11,487.95,13289.0,0.74014026,397.25,0.24611443,35.579723,-0.84323514,393.1,79.78618,8.999769,547.8569269825585,0,0.074920975,78.85545,0.0,0.5468396,946,12078.200914859772,36.4237,242142364.0,331.67799999999994,0.0021400661210256196,66.19393,66.74076,338.83415559772294,0.70606035
