n_updates,eprew_std,best_ext_ret,eprew,eplen,total_secs,eprew_recent,recent_worst_eplen,recent_best_eplen,best_eplen,recent_best_ext_ret,eplen_std,epcount,tcount,rew_mean,,,,
,52.86994547,426.15,412.496,249.11,392124.4885,,,,200,,81.48102785,500456,215278722,,51515.00392,340609.4846,110096,390360
,53.49435649,426.15,413.268,244.85,392596.6877,,,,200,,77.63406147,501506,215534097,,51987.2031,340609.4846,111146,390360
,5.15712272,426.15,418.3395,238.72,393063.9723,,,,200,,25.84456616,502573,215792611,,52454.48769,340609.4846,112213,390360
,52.74916146,426.15,412.8095,247.55,393536.2471,,,,200,,79.0923985,503605,216045556,,52926.76245,340609.4846,113245,390360
,4.633699251,426.3,418.7925,236.4,394000.6686,,,,199,,23.17886969,504665,216303903,,53391.18396,340609.4846,114305,390360
,3.504847928,426.95,419.321,233.85,394463.7276,,,,196,,17.52790632,505721,216559247,,53854.24299,340609.4846,115361,390360
,9.98163287,426.95,416.9305,245.75,394923.3376,,,,196,,49.84724165,506779,216816207,,54313.85295,340609.4846,116419,390360
,4.345661371,426.95,417.7735,241.54,395389.198,,,,196,,21.72897605,507842,217072553,,54779.71335,340609.4846,117482,390360
,47.28094754,426.95,413.95,244.64,395857.4298,,,,196,,79.7086595,508891,217327325,,55247.94524,340609.4846,118531,390360
,72.42486219,426.95,407.9035,254.5,396329.3779,,,,196,,108.7383557,509932,217582791,,55719.89326,340609.4846,119572,390360
,3.690366208,426.95,418.1415,239.69,396793.413,,,,196,,18.45735355,510993,217840930,,56183.9284,340609.4846,120633,390360
,13.21440313,426.95,417.33,243.74,397253.6459,,,,196,,66.06067211,512052,218095376,,56644.1613,340609.4846,121692,390360
,13.18141567,426.95,416.259,249.1,397718.1689,,,,196,,65.93640876,513104,218352047,,57108.68429,340609.4846,122744,390360
,4.851656702,426.95,418.2235,239.31,398190.6197,,,,196,,24.24446122,514156,218607308,,57581.13513,340609.4846,123796,390360
,5.396311958,426.95,418.5935,237.45,398654.8117,,,,196,,26.96344748,515214,218862998,,58045.32707,340609.4846,124854,390360
,6.481559901,426.95,418.5525,237.65,399125.1932,,,,196,,32.38066553,516270,219118003,,58515.70856,340609.4846,125910,390360
,7.549177753,426.95,417.7905,241.44,399595.3631,,,,196,,37.70260468,517334,219375420,,58985.87851,340609.4846,126974,390360
,8.482643029,426.95,417.9685,240.54,400061.7312,,,,196,,42.39255123,518386,219630142,,59452.24662,340609.4846,128026,390360
,3.255104299,426.95,419.014,235.33,400532.7587,,,,196,,16.27148119,519455,219887336,,59923.27409,340609.4846,129095,390360
,53.62105248,426.95,413.2775,244.4,401004.008,,,,196,,79.86914298,520528,220144965,,60394.52338,340609.4846,130168,390360
,3.302239354,426.95,418.9405,235.7,401480.9021,,,,196,,16.55505965,521592,220399892,,60871.41744,340609.4846,131232,390360
,6.469848839,426.95,417.984,240.48,401966.2293,,,,196,,32.35629151,522652,220655809,,61356.7447,340609.4846,132292,390360
,53.12471247,426.95,413.2005,245.58,402437.4017,,,,196,,84.71920443,523709,220911318,,61827.91713,340609.4846,133349,390360
,5.053022338,426.95,419.0595,235.1,402905.8261,,,,196,,25.27548219,524774,221168468,,62296.34146,340609.4846,134414,390360
,44.13110214,426.95,414.668,242.66,403379.2735,,,,196,,79.57326435,525833,221423887,,62769.78894,340609.4846,135473,390360
,5.896462732,426.95,418.7765,236.49,403855.717,,,,196,,29.5152486,526881,221678387,,63246.23243,340609.4846,136521,390360
,84.318098,426.95,404.13,259.34,404328.637,,,,196,,135.9758229,527922,221934159,,63719.15239,340609.4846,137562,390360
,74.95256054,426.95,408.063,252.09,404795.9663,,,,196,,113.1222432,528980,222191658,,64186.48169,340609.4846,138620,390360
,75.49184361,426.95,407.257,256.5,405265.4489,,,,196,,131.3160691,530035,222446942,,64655.96426,340609.4846,139675,390360
,11.88356643,426.95,417.843,241.17,405745.4452,,,,196,,59.47739991,531098,222702933,,65135.96064,340609.4846,140738,390360
,5.345361798,426.95,418.9865,235.46,406204.9223,,,,196,,26.69884642,532159,222959964,,65595.43773,340609.4846,141799,390360
,8.928564764,426.95,417.9525,240.62,406664.9284,,,,196,,44.60622826,533206,223214926,,66055.44375,340609.4846,142846,390360
,5.118791337,426.95,418.8255,236.21,407127.3848,,,,196,,25.57119278,534270,223471803,,66517.90016,340609.4846,143910,390360
,52.84842321,426.95,414.242,240.38,407594.1381,,,,196,,79.06690585,535335,223729166,,66984.65354,340609.4846,144975,390360
,52.8569362,426.95,413.5045,244.12,408057.2244,,,,196,,80.07212749,536403,223984335,,67447.7398,340609.4846,146043,390360
,6.947276157,426.95,418.048,240.14,408526.3432,,,,196,,34.72607666,537455,224239430,,67916.8586,340609.4846,147095,390360
,4.079711877,426.95,419.399,233.37,408992.8685,,,,196,,20.41942947,538487,224490861,,68383.38386,340609.4846,148127,390360
,57.77600101,426.95,409.5885,262.46,409465.4274,,,,196,,119.7293966,539533,224749918,,68855.94274,340609.4846,149173,390360
,90.24621937,426.95,402.533,261.36,409932.3353,,,,196,,131.8056539,540550,225005264,,69322.85067,340609.4846,150190,390360
,19.50605227,427.35,416.785,246.46,410409.272,,,,194,,97.47444999,541604,225262183,,69799.78744,340609.4846,151244,390360
,10.29199004,427.35,416.979,245.5,410875.487,,,,194,,51.47727654,542642,225516683,,70266.00237,340609.4846,152282,390360
,115.9106458,427.35,391.1645,279.74,411346.9546,,,,194,,168.6711368,543676,225776216,,70737.46999,340609.4846,153316,390360
,53.77815578,427.35,413.531,243.49,411819.0577,,,,194,,82.07161446,544720,226030678,,71209.57305,340609.4846,154360,390360
,5.48006047,427.35,418.9965,235.44,412290.0211,,,,194,,27.42127641,545758,226287218,,71680.5365,340609.4846,155398,390360
,13.24569647,427.35,417.225,244.29,412761.64,,,,194,,66.23477863,546802,226541686,,72152.1554,340609.4846,156442,390360
,51.35852554,427.35,412.648,249.14,413236.7108,,,,194,,82.54950272,547839,226798534,,72627.22615,340609.4846,157479,390360
,90.29791761,427.35,402.005,263.98,413708.1486,,,,194,,133.8088921,548859,227054203,,73098.66401,340609.4846,158499,390360
,74.25577099,427.35,408.132,252.15,414176.9065,,,,194,,110.8675223,549896,227309914,,73567.42189,340609.4846,159536,390360
,7.146978313,427.35,418.201,239.38,414647.9096,,,,194,,35.74039172,550921,227562635,,74038.42502,340609.4846,160561,390360
,53.22735156,427.35,413.214,245.53,415119.1869,,,,194,,86.29767726,551949,227821522,,74509.70226,340609.4846,161589,390360
,12.9911553,427.35,416.078,249.98,415582.3216,,,,194,,65.00291993,552976,228079929,,74972.83702,340609.4846,162616,390360
,134.8163091,427.35,377.403,312.31,416059.6948,,,,194,,212.5761838,553960,228333575,,75450.21024,340609.4846,163600,390360
,9.049868438,427.35,417.3975,243.41,416537.6529,,,,194,,45.24292099,554990,228591215,,75928.16831,340609.4846,164630,390360
,44.18029517,427.35,413.813,246.97,417014.4181,,,,194,,80.99709316,555982,228843601,,76404.93348,340609.4846,165622,390360
,126.1446395,427.35,385.322,290.17,417493.5808,,,,194,,184.9160921,556970,229099563,,76884.0962,340609.4846,166610,390360
,9.436136537,427.35,417.4485,243.17,417953.528,,,,194,,47.17754869,557973,229356649,,77344.04337,340609.4846,167613,390360
,6.791941107,427.35,417.194,244.44,418423.9493,,,,194,,33.96978658,558979,229615198,,77814.46469,340609.4846,168619,390360
,74.35853227,427.35,407.277,256.42,418891.9353,,,,194,,113.8594028,559988,229870038,,78282.4507,340609.4846,169628,390360
,11.53741149,427.35,416.156,249.58,419359.1709,,,,194,,57.68729149,560999,230123474,,78749.68628,340609.4846,170639,390360
,70.41007502,427.35,406.7105,262,419827.302,,,,194,,113.175439,562001,230381117,,79217.81739,340609.4846,171641,390360
,53.11114138,427.35,412.531,248.91,420293.2628,,,,194,,85.25914555,563038,230639278,,79683.77822,340609.4846,172678,390360
,53.12550488,427.35,412.3225,249.99,420772.3855,,,,194,,85.71586726,564081,230895823,,80162.90086,340609.4846,173721,390360
,72.55771671,427.35,409.336,247.34,421236.5799,,,,194,,108.5527724,565126,231151258,,80627.0953,340609.4846,174766,390360
,71.59428094,427.35,407.494,257.36,421699.1086,,,,194,,113.67203,566170,231407143,,81089.62395,340609.4846,175810,390360
,53.77994439,427.35,412.6725,247.82,422164.9525,,,,194,,94.05470536,567198,231662088,,81555.46786,340609.4846,176838,390360
,57.49662403,427.35,410.795,256.02,422634.2949,,,,194,,105.2287964,568228,231919392,,82024.8103,340609.4846,177868,390360
,51.77991304,427.35,411.8445,253.08,423104.5449,,,,194,,89.70303005,569232,232171705,,82495.06032,340609.4846,178872,390360
,70.49053675,427.35,408.073,255.22,423578.1384,,,,194,,112.3144318,570247,232429795,,82968.65375,340609.4846,179887,390360
,7.341949656,427.35,418.2495,239.09,424061.6153,,,,194,,36.68053844,571266,232684186,,83452.13071,340609.4846,180906,390360
,8.48896653,427.35,417.3665,243.57,424541.436,,,,194,,42.39439939,572287,232939878,,83931.95137,340609.4846,181927,390360
,76.43181584,427.35,407.0235,256.06,425014.9703,,,,194,,110.6909048,573319,233197946,,84405.48568,340609.4846,182959,390360
,7.441051992,427.35,418.1545,239.63,425484.215,,,,194,,37.24155072,574350,233452537,,84874.73035,340609.4846,183990,390360
