recent_worst_eplen,tcount,total_secs,epcount,rew_mean,eprew_recent,best_ext_ret,recent_best_ext_ret,n_updates,eplen,best_eplen,recent_best_eplen,eprew,eplen_std,eprew_std,,,,
1000,106196595,169098.4365,131063,0.4771769,291.4042892,410.3,397.95,415,616.86,279,341,302.768,188.5525402,147.9297101,,,,
1000,106449161,169496.2872,131475,0.49754003,305.4290049,410.3,399.1,416,606.75,279,335,311.1985,188.2774748,134.7162022,,,,
1000,106705341,169902.4569,131891,0.49545234,296.1335337,410.3,400.1,417,592.72,279,330,306.0735,190.6662571,148.9776184,,,,
1000,106963250,170306.8288,132321,0.52266145,306.3327907,410.3,399.15,418,601.55,279,335,304.8665,186.4903952,146.318255,,,,
1000,107220338,170715.8727,132737,0.49686164,298.372476,410.3,397.35,419,597.67,279,344,320.5635,173.3633788,120.5140402,,,,
1000,107477974,171121.6718,133162,0.5243296,309.3544706,410.3,399.5,420,635.95,279,333,307.98,185.8086852,124.982976,,,,
1000,107729554,171538.2935,133571,0.4871516,301.2657702,410.3,396.4,421,633.94,279,348,290.7805,192.8324568,156.7497035,,,,
1000,107990941,171947.0384,134010,0.53210664,302.6755125,410.3,398.7,422,589.41,279,337,300.8645,191.381352,160.1189246,,,,
1000,108242628,172351.2057,134422,0.49034634,298.4639563,410.3,399.25,423,625.48,279,334,295.2445,203.2229554,154.465311,,,,
1000,108503596,172759.2931,134857,0.53314835,307.5914943,410.3,398.7,424,586.19,279,337,318.7475,183.2658012,129.3921957,,,,
1000,108759331,173164.3408,135285,0.4996416,292.0623832,410.3,401.5,425,577.95,279,323,304.752,194.6019206,156.61646,,,,
1000,109013991,173571.2663,135721,0.5391155,309.609289,410.3,403.05,426,573.47,279,315,305.161,199.0727734,158.7133565,,,,
1000,109266077,173988.1682,136148,0.5130518,302.6850117,410.3,402.2,427,576.13,279,319,304.557,194.1873145,158.4557172,,,,
1000,109523011,174405.871,136581,0.51113653,295.6874134,410.3,400.2,428,573.45,279,329,310.616,192.8278183,148.2351761,,,,
1000,109781901,174810.0299,137017,0.51984096,299.4275229,410.3,404.65,429,598.04,279,307,312.368,187.3240999,136.6674734,,,,
1000,110035382,175221.2137,137449,0.53777635,310.9388889,410.3,398.9,430,588.25,279,336,312.769,193.8608457,141.5345085,,,,
1000,110296524,175659.3783,137826,0.49740654,297.1387173,402.5,402.55,431,632.57,279,318,275.411,217.8067609,177.3073847,377,137449,438.1645715,175221.2137
1000,110550435,176082.4152,138235,0.4987628,292.1525641,402.5,399.55,432,615.56,279,333,301.1465,185.2961047,149.196851,786,137449,861.2014232,175221.2137
,110799822,176501.7344,138632,,,402.6,,,631.99,279,,298.495,186.3140089,145.4495836,1183,137449,1280.520675,175221.2137
,111058406,176922.6695,139066,,,402.6,,,604.7,279,,301.0735,182.7237532,154.8523423,1617,137449,1701.455724,175221.2137
,111320171,177342.0984,139482,,,402.6,,,627.31,279,,291.8345,191.4998013,157.4642692,2033,137449,2120.884649,175221.2137
,111570532,177764.0151,139904,,,402.6,,,578.17,279,,327.0285,178.9411666,117.2536522,2455,137449,2542.801367,175221.2137
,111832602,178189.577,140330,,,402.6,,,628.94,279,,271.8255,205.8251598,182.6180545,2881,137449,2968.363276,175221.2137
,112084629,178613.9959,140770,,,403.1,,,609.48,279,,299.6905,195.5184636,151.7927032,3321,137449,3392.782201,175221.2137
,112337527,179039.3157,141201,,,403.1,,,572.14,279,,321.805,185.6084061,129.1093419,3752,137449,3818.10191,175221.2137
,112598202,179464.5969,141670,,,405.1,,,571.41,279,,316.8995,181.8763918,140.1225511,4221,137449,4243.383157,175221.2137
,112859265,179892.521,142119,,,405.1,,,601.67,279,,297.1715,194.6251811,158.6976528,4670,137449,4671.307303,175221.2137
,113111946,180321.3154,142567,,,405.1,,,548.22,279,,341.0605,164.6001567,97.20341668,5118,137449,5100.10163,175221.2137
,113368791,180748.6671,143020,,,405.1,,,586.28,279,,315.0415,194.9859523,136.5237888,5571,137449,5527.453384,175221.2137
,113622210,181177.8881,143465,,,405.1,,,559.12,279,,323.3585,183.652731,133.4121001,6016,137449,5956.674306,175221.2137
,113882906,181608.2916,143948,,,407.65,,,502.75,279,,357.92,150.7076226,71.91814062,6499,137449,6387.077829,175221.2137
,114137126,182035.9989,144397,,,407.9,,,549.33,279,,311.1585,192.8055526,156.5171404,6948,137449,6814.785153,175221.2137
,114390116,182464.0222,144846,,,407.9,,,584.67,279,,296.684,215.3971706,166.4786178,7397,137449,7242.808423,175221.2137
,114648357,182884.5928,145309,,,407.9,,,555.86,279,,332.409,194.6871347,115.6562403,7860,137449,7663.379074,175221.2137
,114905236,183305.8792,145777,,,407.9,,,542.44,279,,327.4965,186.61604,131.1393889,8328,137449,8084.665483,175221.2137
,115162543,183729.3728,146266,,,410.2,,,540.83,279,,339.2545,179.1391669,105.651297,8817,137449,8508.159011,175221.2137
,115419277,184153.4176,146738,,,410.2,,,556.59,279,,298.178,226.5076641,173.6764347,9289,137449,8932.203852,175221.2137
,115675359,184576.2339,147214,,,410.2,,,524.46,279,,334.093,189.6808066,127.6128222,9765,137449,9355.020115,175221.2137
,115932130,185002.2697,147718,,,410.2,,,517.42,279,,328.8985,181.0900428,139.0324837,10269,137449,9781.055971,175221.2137
,116185316,185426.7278,148189,,,410.2,,,567.06,279,,311.8665,206.1462015,149.1484849,10740,137449,10205.51409,175221.2137
,116440414,185853.4189,148674,,,411,,,490.43,275,,349.4185,164.9182376,106.9421721,11225,137449,10632.20517,175221.2137
,116696327,186278.1084,149153,,,411.4,,,543.21,273,,326.505,210.2073878,135.7946423,11704,137449,11056.89464,175221.2137
,116953327,186704.5766,149638,,,411.4,,,541.46,273,,331.1285,204.9862151,126.2546812,12189,137449,11483.36282,175221.2137
,117215088,187133.0679,150120,,,411.4,,,551.04,273,,319.7805,218.921078,142.0828179,12671,137449,11911.85412,175221.2137
,117462137,187564.1259,150588,,,411.4,,,552.87,273,,313.9645,205.063388,151.8922451,13139,137449,12342.9122,175221.2137
,117724689,187996.7058,151089,,,413.15,,,498.37,265,,343.383,184.6174778,119.5219401,13640,137449,12775.49202,175221.2137
,117980901,188431.9178,151578,,,413.15,,,508.76,265,,326.3865,204.1508325,148.5677631,14129,137449,13210.70406,175221.2137
,118230616,188860.9779,152067,,,413.85,,,508.45,261,,348.8545,174.891645,99.91925417,14618,137449,13639.7642,175221.2137
,118493523,189292.497,152586,,,413.85,,,493.61,261,,351.82,175.2108384,100.7884353,15137,137449,14071.2833,175221.2137
,118745883,189722.3186,153090,,,413.85,,,533.08,261,,313.4515,213.0991168,160.8609758,15641,137449,14501.10481,175221.2137
,119001216,190157.181,153573,,,413.85,,,529.41,261,,330.417,203.2553613,132.4520087,16124,137449,14935.96728,175221.2137
,119254833,190588.64,154056,,,413.85,,,492.09,261,,349.877,182.4726881,105.1690112,16607,137449,15367.42623,175221.2137
,119511225,191027.0663,154560,,,413.85,,,490.25,261,,353.8595,181.8413801,94.73193223,17111,137449,15805.85253,175221.2137
,119770297,191459.0541,155046,,,413.85,,,548.56,261,,328.985,198.8707279,128.4069368,17597,137449,16237.84032,175221.2137
,120029860,191893.8967,155541,,,413.85,,,549.14,261,,318.753,219.1131224,146.6503501,18092,137449,16672.68297,175221.2137
,120280867,192331.206,156032,,,413.85,,,533.7,261,,338.597,198.6863106,110.8752145,18583,137449,17109.99229,175221.2137
,120537668,192766.7892,156529,,,413.85,,,512.77,261,,341.271,192.5144075,116.3395114,19080,137449,17545.5755,175221.2137
,120789515,193197.4752,157014,,,413.85,,,537.6,261,,327.1835,209.3935052,137.5512223,19565,137449,17976.2615,175221.2137
,121050034,193631.4111,157538,,,413.85,,,478.96,261,,351.711,183.1854208,108.2162977,20089,137449,18410.19731,175221.2137
,121306850,194064.3417,158067,,,413.85,,,504.49,261,,341.3345,204.5216612,123.8423188,20618,137449,18843.128,175221.2137
,121558753,194501.7452,158579,,,413.85,,,510.1,261,,353.645,183.1009285,83.2435969,21130,137449,19280.53142,175221.2137
,121821151,194936.1867,159094,,,413.85,,,520.81,261,,332.459,212.5669163,131.8629608,21645,137449,19714.97298,175221.2137
,122071675,195365.2202,159597,,,417,,,510.51,245,,340.8845,199.3605024,120.5190881,22148,137449,20144.00644,175221.2137
,122330193,195795.8529,160116,,,417,,,478.09,245,,360.4365,190.637462,82.26846749,22667,137449,20574.63914,175221.2137
,122582673,196224.1516,160615,,,417,,,511.77,245,,344.3585,193.8902708,111.0453822,23166,137449,21002.93787,175221.2137
,122843640,196653.16,161120,,,417,,,509.01,245,,329.904,207.2399814,143.0109918,23671,137449,21431.94621,175221.2137
,123100540,197078.8536,161643,,,417,,,493.08,245,,352.282,177.1031157,99.41076942,24194,137449,21857.63986,175221.2137
,123355577,197507.9568,162182,,,417,,,458.25,245,,362.6305,166.9310262,90.02684014,24733,137449,22286.74302,175221.2137
,123611909,197936.9209,162693,,,417,,,520.53,245,,335.64,218.9582816,126.9728457,25244,137449,22715.70715,175221.2137
,123872695,198368.1165,163223,,,417,,,480.97,245,,358.842,172.7193941,85.92568642,25774,137449,23146.90274,175221.2137
,124119276,198800.774,163706,,,417,,,524.23,245,,342.339,201.930575,109.6186735,26257,137449,23579.56027,175221.2137
,124381254,199235.6765,164204,,,417,,,503.61,245,,353.983,186.732102,87.9955491,26755,137449,24014.46274,175221.2137
,124635335,199668.9828,164705,,,417,,,496.39,245,,349.187,178.5285913,103.8977739,27256,137449,24447.76908,175221.2137
,124886268,200101.3271,165204,,,417,,,520.43,245,,346.7795,198.842111,99.92343296,27755,137449,24880.11334,175221.2137
,125144983,200535.2189,165692,,,417,,,545.62,245,,318.4575,229.3401308,149.814074,28243,137449,25314.00511,175221.2137
,125401254,200971.9417,166170,,,417,,,534.18,245,,322.783,224.5438656,144.3983936,28721,137449,25750.72792,175221.2137
,125658139,201409.6093,166658,,,417,,,491.59,245,,336.832,206.8855768,137.9002019,29209,137449,26188.39552,175221.2137
,125911629,201846.3728,167142,,,417,,,511.17,245,,332.8285,208.126839,137.0915733,29693,137449,26625.15904,175221.2137
,126172198,202282.3013,167673,,,417,,,481.39,245,,343.235,188.3093675,127.452422,30224,137449,27061.08758,175221.2137
,126427726,202715.2528,168182,,,417,,,475.63,245,,360.134,175.9529286,85.35587791,30733,137449,27494.03901,175221.2137
,126684396,203154.3139,168683,,,417,,,522.07,245,,339.573,196.2474588,115.894701,31234,137449,27933.10013,175221.2137
,126933793,203593.6096,169170,,,417.4,,,504.18,243,,354.0265,173.8162467,86.53136063,31721,137449,28372.39582,175221.2137
,127194996,204031.8171,169667,,,417.4,,,538.11,243,,343.164,188.0285029,99.22304724,32218,137449,28810.60336,175221.2137
,127451452,204470.5383,170172,,,417.4,,,488.75,243,,337.9845,203.2981247,135.8192217,32723,137449,29249.3246,175221.2137
,127708945,204906.5139,170682,,,417.4,,,468.93,243,,364.3645,170.1507717,76.37370205,33233,137449,29685.30019,175221.2137
,127967112,205345.7282,171191,,,417.4,,,519.6,243,,321.0135,226.437806,153.841716,33742,137449,30124.51444,175221.2137
,128215687,205789.1357,171702,,,417.4,,,497.82,243,,347.141,194.9222604,111.6166577,34253,137449,30567.92195,175221.2137
,128477585,206242.0751,172238,,,417.4,,,494.29,243,,344.809,193.1413107,117.3576059,34789,137449,31020.8614,175221.2137
,128733005,206684.6284,172765,,,417.4,,,469.25,243,,361.024,169.2729379,87.07671316,35316,137449,31463.41464,175221.2137
,128984466,207127.1785,173257,,,417.4,,,512.96,243,,341.3155,201.6682385,117.1857079,35808,137449,31905.96476,175221.2137
,129238596,207567.6604,173727,,,417.4,,,546.85,243,,315.259,216.6694891,152.4298538,36278,137449,32346.44662,175221.2137
,129493965,208010.9714,174201,,,417.4,,,533.99,243,,332.786,205.1468009,125.967962,36752,137449,32789.7577,175221.2137
,129757610,208448.0362,174698,,,417.4,,,495.17,243,,351.5945,185.6310887,101.118118,37249,137449,33226.82242,175221.2137
,130008644,208876.1803,175186,,,417.4,,,477.3,243,,351.6415,175.8089019,109.7024246,37737,137449,33654.96659,175221.2137
,130264880,209312.7481,175691,,,417.4,,,495.02,243,,344.1735,188.355036,119.3884912,38242,137449,34091.53436,175221.2137
,130526112,209757.4751,176223,,,417.4,,,478.76,243,,347.437,191.957762,120.2433617,38774,137449,34536.2614,175221.2137
,130779523,210199.2247,176746,,,417.4,,,497.49,243,,347.601,201.7527445,110.7839144,39297,137449,34978.01097,175221.2137
,131038152,210644.5407,177295,,,417.4,,,458.57,243,,366.432,152.7849636,75.1763249,39846,137449,35423.32699,175221.2137
,131293872,211079.4448,177839,,,417.4,,,477.61,243,,355.4265,165.2873192,98.71913681,40390,137449,35858.23108,175221.2137
,131545914,211515.5095,178361,,,417.4,,,462.68,243,,362.2515,177.4850349,88.31741772,40912,137449,36294.2958,175221.2137
,131802105,211954.189,178879,,,417.4,,,495.9,243,,348.001,177.1908293,108.8065628,41430,137449,36732.97528,175221.2137
,132059844,212390.13,179407,,,417.4,,,472.63,243,,352.1785,183.7537295,111.7760096,41958,137449,37168.91629,175221.2137
,132317975,212823.7666,179938,,,417.4,,,475.58,243,,355.6265,169.5716474,100.1161794,42489,137449,37602.55281,175221.2137
,132572237,213264.126,180466,,,417.4,,,472.2,243,,348.5865,189.5173871,120.6517942,43017,137449,38042.91225,175221.2137
,132828956,213706.5315,181005,,,417.4,,,499.65,243,,338.935,192.4255375,129.5009242,43556,137449,38485.31778,175221.2137
,133083971,214144.6008,181546,,,417.4,,,481.21,243,,361.944,156.914709,75.30736627,44097,137449,38923.38703,175221.2137
,133341496,214582.2389,182095,,,417.4,,,477.97,243,,363.829,172.1369487,69.07765492,44646,137449,39361.02519,175221.2137
,133593045,215013.5013,182630,,,417.4,,,462.15,243,,350.3545,175.8906123,121.61538,45181,137449,39792.28757,175221.2137
,133853518,215442.7866,183161,,,417.4,,,486.11,243,,344.8425,179.6228212,123.2587939,45712,137449,40221.57285,175221.2137
,134107151,215882.3769,183697,,,417.4,,,464.57,243,,358.3555,178.5890957,98.24286842,46248,137449,40661.16316,175221.2137
,134360683,216322.1063,184204,,,417.4,,,535.61,243,,309.018,224.7405124,167.2600602,46755,137449,41100.89258,175221.2137
,134622780,216762.5311,184724,,,417.4,,,530.07,243,,315.493,221.6247394,157.9224048,47275,137449,41541.31735,175221.2137
,134873111,217204.3795,185236,,,417.4,,,461.59,243,,354.9445,169.1842247,109.2196598,47787,137449,41983.16571,175221.2137
,135128206,217636.8484,185751,,,417.4,,,490.36,243,,356.237,175.0239709,89.65113346,48302,137449,42415.63461,175221.2137
,135391492,218075.8187,186305,,,417.4,,,451.86,243,,367.6925,149.7592081,75.00057579,48856,137449,42854.605,175221.2137
,135645392,218510.2815,186849,,,417.4,,,456.79,243,,362.3975,170.3788306,93.08018381,49400,137449,43289.06775,175221.2137
,135898085,218944.8815,187399,,,417.4,,,445.26,243,,365.9755,154.5975821,85.82097514,49950,137449,43723.66777,175221.2137
,136160586,219376.6862,187947,,,417.4,,,504.05,243,,338.6205,187.1993256,126.7303989,50498,137449,44155.47242,175221.2137
,136410917,219813.9455,188478,,,417.4,,,493.36,243,,356.113,193.7492462,88.7214553,51029,137449,44592.73179,175221.2137
,136665631,220253.9114,189020,,,417.4,,,493.05,243,,335.856,203.5043673,139.6714708,51571,137449,45032.69761,175221.2137
,136920341,220701.5148,189585,,,417.4,,,441.39,243,,366.3185,156.3994818,88.21506381,52136,137449,45480.30105,175221.2137
,137183268,221132.7377,190162,,,417.4,,,462.21,243,,353.9515,191.4424872,114.3359116,52713,137449,45911.52392,175221.2137
,137441969,221568.6882,190754,,,417.4,,,429.56,243,,368.8785,147.178349,86.9367308,53305,137449,46347.47449,175221.2137
,137693190,222008.931,191321,,,417.4,,,450.38,243,,352.3995,180.8822147,123.1888906,53872,137449,46787.71724,175221.2137
,137954011,222445.3123,191917,,,417.4,,,458.59,243,,357.871,178.0288232,106.583416,54468,137449,47224.09856,175221.2137
,138210836,222875.443,192514,,,417.4,,,451.45,243,,364.022,178.2637021,91.26566559,55065,137449,47654.22929,175221.2137
,138464957,223313.979,193108,,,417.4,,,414.01,243,,375.1895,149.6484878,76.91265413,55659,137449,48092.76525,175221.2137
,138722469,223741.5427,193726,,,417.4,,,398.69,243,,382.0535,133.7655184,59.66646472,56277,137449,48520.329,175221.2137
,138979569,224173.3772,194325,,,417.4,,,392.64,243,,387.5425,130.7825309,26.15380888,56876,137449,48952.16343,175221.2137
,139228650,224608.2433,194891,,,417.7,,,430.83,242,,375.987,139.6954584,55.77969909,57442,137449,49387.02957,175221.2137
,139487463,225048.028,195467,,,417.7,,,449.99,242,,361.672,182.4307263,97.99504766,58018,137449,49826.81421,175221.2137
,139744847,225488.5511,196069,,,417.7,,,447.59,242,,361.438,178.3881776,100.1540838,58620,137449,50267.33739,175221.2137
,140001568,225929.5025,196675,,,417.7,,,407.64,242,,380.863,126.6439513,53.43357775,59226,137449,50708.28877,175221.2137
,140257501,226375.7771,197300,,,417.7,,,404.66,242,,381.376,135.6963684,55.06832097,59851,137449,51154.56332,175221.2137
,140509585,226807.2487,197924,,,417.7,,,412.22,242,,380.3585,144.2824716,50.95226592,60475,137449,51586.03499,175221.2137
,140765487,227245.5025,198539,,,417.7,,,393.61,242,,383.593,122.2838415,53.94811768,61090,137449,52024.28877,175221.2137
,141029217,227690.1867,199176,,,417.7,,,420.1,242,,373.856,142.6537416,76.99358262,61727,137449,52468.97295,175221.2137
,141285106,228121.8047,199803,,,417.7,,,401.65,242,,374.303,153.0419142,88.10178625,62354,137449,52900.59094,175221.2137
,141538039,228569.0017,200428,,,417.7,,,394.24,242,,383.3875,129.5942221,55.34187853,62979,137449,53347.78797,175221.2137
,141795367,229008.3129,201058,,,418.1,,,405.01,240,,381.3115,132.7546229,54.04779499,63609,137449,53787.09911,175221.2137
,142051538,229440.7377,201684,,,418.1,,,385.66,240,,388.8545,103.7807516,20.79972127,64235,137449,54219.52395,175221.2137
,142304212,229887.8108,202310,,,418.1,,,403.05,240,,371.301,166.6820551,97.14141624,64861,137449,54666.59704,175221.2137
,142562926,230333.3033,202952,,,418.1,,,386.48,240,,381.2615,134.1999613,73.0639945,65503,137449,55112.08957,175221.2137
,142818497,230782.9685,203583,,,418.1,,,387.5,240,,377.055,159.8165511,90.21466607,66134,137449,55561.75476,175221.2137
,143075119,231227.3629,204236,,,418.1,,,399.49,240,,378.567,147.8389323,73.87345167,66787,137449,56006.14913,175221.2137
,143332700,231672.8013,204883,,,419.75,,,400.79,232,,375.836,158.595668,82.49725877,67434,137449,56451.58756,175221.2137
,143584492,232111.1767,205495,,,419.75,,,410.09,232,,365.099,172.8402786,111.8305663,68046,137449,56889.96294,175221.2137
,143845830,232541.2492,206144,,,419.75,,,373.56,232,,380.4845,142.4093621,86.43924881,68695,137449,57320.03544,175221.2137
,144099757,232980.2802,206783,,,419.75,,,397.85,232,,374.788,147.4063347,89.79050928,69334,137449,57759.06646,175221.2137
,144356720,233418.598,207438,,,419.75,,,409.86,232,,365.7825,180.4880062,109.7061918,69989,137449,58197.38426,175221.2137
,144610733,233850.6201,208071,,,419.75,,,409.18,232,,368.9525,170.2265772,101.4720726,70622,137449,58629.40633,175221.2137
,144867557,234289.0618,208724,,,419.75,,,379.39,232,,387.5655,132.1866782,44.51393697,71275,137449,59067.84805,175221.2137
,145124805,234727.2865,209351,,,419.75,,,432.94,232,,364.4445,176.1159175,100.4213717,71902,137449,59506.07272,175221.2137
,145379541,235165.9997,210002,,,419.75,,,387.47,232,,381.053,141.0797969,73.00178245,72553,137449,59944.78595,175221.2137
,145634401,235605.5938,210630,,,419.75,,,415.87,232,,364.01,174.6665769,111.3905914,73181,137449,60384.38003,175221.2137
,145889006,236049.5066,211259,,,419.75,,,394.13,232,,372.9305,155.4405131,97.17326764,73810,137449,60828.29286,175221.2137
,146148255,236489.1494,211895,,,419.75,,,400.46,232,,375.2625,149.8917223,84.23900384,74446,137449,61267.93566,175221.2137
,146401201,236933.7293,212516,,,419.75,,,395.27,232,,371.3785,162.3651351,103.2067375,75067,137449,61712.51551,175221.2137
,146661458,237370.2437,213151,,,419.75,,,394.53,232,,379.5745,150.4924885,74.14224487,75702,137449,62149.02994,175221.2137
,146915550,237814.7266,213781,,,419.75,,,389.79,232,,380.2695,150.1790461,76.38287599,76332,137449,62593.51282,175221.2137
,147172754,238255.0516,214418,,,419.75,,,415.2,232,,371.917,166.5752683,87.03246814,76969,137449,63033.83787,175221.2137
,147428124,238691.7796,215046,,,419.75,,,424.96,232,,369.799,167.6540438,88.52314217,77597,137449,63470.56581,175221.2137
,147683587,239144.7714,215704,,,419.75,,,376.36,232,,387.0385,128.8830881,54.80037813,78255,137449,63923.55764,175221.2137
,147942695,239601.9274,216398,,,419.75,,,378.05,232,,382.71,141.0320797,74.93528775,78949,137449,64380.71361,175221.2137
,148193278,240035.5661,217057,,,419.75,,,409.62,232,,372.4645,151.7704701,89.50400027,79608,137449,64814.35239,175221.2137
,148450135,240463.5975,217725,,,419.75,,,389.07,232,,380.7445,142.022833,73.60242214,80276,137449,65242.38374,175221.2137
,148707917,240899.2257,218408,,,419.75,,,368.74,232,,388.412,136.3850153,56.31285605,80959,137449,65678.01197,175221.2137
,148962841,241341.1377,219086,,,419.75,,,396.1,232,,375.4945,172.1525777,89.58689438,81637,137449,66119.92398,175221.2137
,149223422,241778.7423,219785,,,419.75,,,371.1,232,,384.1715,138.0069201,73.09942074,82336,137449,66557.52857,175221.2137
,149476037,242205.9605,220476,,,419.75,,,366.61,232,,389.002,119.6432108,54.09333828,83027,137449,66984.74673,175221.2137
,149731014,242640.3262,221178,,,419.75,,,377.93,232,,390.4915,138.1059923,27.62484847,83729,137449,67419.11249,175221.2137
,149991363,243067.6248,221884,,,420.3,,,365.76,229,,384.9595,151.9151816,77.83718382,84435,137449,67846.41108,175221.2137
,150244280,243505.7435,222573,,,420.3,,,364.2,229,,389.3245,136.6363056,55.65558844,85124,137449,68284.52977,175221.2137
,150500946,243947.5637,223298,,,420.3,,,338.6,229,,398.2865,106.8583174,21.31221229,85849,137449,68726.34995,175221.2137
,150759187,244384.7675,224010,,,420.3,,,374.98,229,,383.5535,158.0311982,74.77176882,86561,137449,69163.55378,175221.2137
,151014643,244818.6493,224737,,,420.3,,,366.87,229,,385.172,137.6305675,73.16917839,87288,137449,69597.43552,175221.2137
,151272566,245249.7798,225428,,,420.3,,,363.56,229,,381.997,156.3674084,89.26231367,87979,137449,70028.56608,175221.2137
,151526406,245683.3481,226132,,,420.3,,,362.68,229,,386.0155,128.699641,73.15951158,88683,137449,70462.13438,175221.2137
,151783258,246126.2783,226861,,,420.3,,,354.96,229,,391.329,124.6775778,54.70291271,89412,137449,70905.0646,175221.2137
,152038267,246568.4191,227550,,,420.3,,,383.54,229,,377.9265,152.4517904,88.88741769,90101,137449,71347.20537,175221.2137
,152291802,247001.6906,228257,,,420.3,,,348.47,229,,396.304,92.20774967,18.57073865,90808,137449,71780.47684,175221.2137
,152545566,247440.8468,228935,,,420.3,,,354.83,229,,395.122,91.40317883,18.29125381,91486,137449,72219.63302,175221.2137
,152804844,247883.3699,229621,,,420.3,,,378.58,229,,390.1955,114.9858409,23.13413722,92172,137449,72662.15617,175221.2137
,153057564,248320.5656,230327,,,422.05,,,360.72,220,,389.7785,122.9878921,58.16407751,92878,137449,73099.35186,175221.2137
,153317691,248761.8988,231025,,,422.05,,,359.09,220,,390.421,111.1931738,53.46771464,93576,137449,73540.68508,175221.2137
,153575997,249207.012,231739,,,422.05,,,350.16,220,,396.05,95.49101738,19.10320261,94290,137449,73985.79829,175221.2137
,153831925,249652.1869,232435,,,422.05,,,387.3,220,,377.4225,159.0530415,88.40934237,94986,137449,74430.97314,175221.2137
,154090578,250090.1721,233173,,,422.05,,,350.23,220,,396.028,115.7429786,23.14151391,95724,137449,74868.95831,175221.2137
,154343844,250530.1164,233904,,,422.05,,,357.31,220,,390.8555,126.0609135,54.79745199,96455,137449,75308.90268,175221.2137
,154596110,250976.1809,234619,,,422.05,,,370.28,220,,388.1765,135.3638859,55.47726131,97170,137449,75754.96715,175221.2137
,154855676,251419.6505,235356,,,422.05,,,348.46,220,,392.3035,119.9514418,56.57847173,97907,137449,76198.43679,175221.2137
,155112537,251861.3976,236079,,,422.05,,,362.04,220,,385.9055,137.8650006,75.50147114,98630,137449,76640.18387,175221.2137
,155363789,252300.4949,236766,,,422.05,,,377.06,220,,386.186,142.5216348,61.82853147,99317,137449,77079.28112,175221.2137
,155621595,252742.2409,237492,,,422.05,,,350.98,220,,395.876,89.37247675,17.88477073,100043,137449,77521.02715,175221.2137
,155878909,253180.5796,238190,,,422.05,,,369.24,220,,388.4585,118.6994625,53.97051373,100741,137449,77959.36583,175221.2137
,156135237,253615.1628,238920,,,422.05,,,333.17,220,,399.2065,87.7611594,17.55326416,101471,137449,78393.9491,175221.2137
,156391968,254051.1344,239661,,,422.05,,,336.27,220,,394.825,105.1973246,54.05536675,102212,137449,78829.92066,175221.2137
,156647459,254485.4979,240388,,,422.05,,,350.84,220,,388.301,137.0012204,74.53857055,102939,137449,79264.28413,175221.2137
,156899590,254925.6882,241113,,,422.05,,,322.41,220,,401.5955,88.75315149,17.74691818,103664,137449,79704.47442,175221.2137
,157159988,255357.3814,241861,,,422.05,,,337.82,220,,398.4225,104.4708936,20.91416431,104412,137449,80136.1677,175221.2137
,157412273,255794.1519,242593,,,422.05,,,349.39,220,,396.197,113.0169806,22.59355419,105144,137449,80572.93815,175221.2137
,157670239,256230.8365,243307,,,422.05,,,350.22,220,,388.527,130.4445154,73.54034961,105858,137449,81009.62277,175221.2137
,157924602,256665.3072,244021,,,422.05,,,355.95,220,,394.889,123.7660192,24.76411676,106572,137449,81444.09341,175221.2137
,158181798,257094.5881,244731,,,422.05,,,360.2,220,,390.281,118.6893424,54.09660515,107282,137449,81873.37439,175221.2137
,158437780,257528.2297,245451,,,422.05,,,365.72,220,,389.015,126.7780012,54.68656211,108002,137449,82307.01592,175221.2137
,158692966,257967.5052,246152,,,422.05,,,368.34,220,,377.8455,161.5604048,99.09266196,108703,137449,82746.29149,175221.2137
,158950441,258410.0095,246880,,,422.05,,,355.41,220,,391.1425,125.4023999,54.78686721,109431,137449,83188.79572,175221.2137
,159202704,258846.3259,247580,,,422.05,,,352.42,220,,388.071,142.1273499,74.35621332,110131,137449,83625.11212,175221.2137
,159462272,259282.1665,248306,,,422.05,,,375.98,220,,380.086,168.5581787,87.23526869,110857,137449,84060.95279,175221.2137
,159719487,259708.479,249045,,,422.05,,,345.41,220,,392.831,121.0133129,57.45446492,111596,137449,84487.26529,175221.2137
,159976993,260143.5695,249769,,,422.05,,,349.6,220,,396.153,113.832245,22.76976484,112320,137449,84922.35579,175221.2137
,160228510,260572.9034,250462,,,422.05,,,372.39,220,,380.156,170.0685682,89.98683273,113013,137449,85351.68962,175221.2137
,160486638,261006.396,251150,,,422.05,,,408.95,220,,369.7295,195.2805354,100.0081049,113701,137449,85785.18221,175221.2137
,160740290,261447.653,251851,,,422.05,,,375.61,220,,390.9545,144.2987107,28.85940756,114402,137449,86226.43922,175221.2137
,160995838,261892.8649,252521,,,422.05,,,381.81,220,,366.9875,185.7261799,122.5481114,115072,137449,86671.65112,175221.2137
,161250244,262338.0172,253198,,,422.05,,,367.96,220,,385.6955,160.0749774,69.98658482,115749,137449,87116.80344,175221.2137
,161506365,262777.3553,253882,,,422.05,,,372.51,220,,380.213,156.6076943,89.0181736,116433,137449,87556.1416,175221.2137
,161762919,263221.6558,254587,,,422.05,,,405.59,220,,362.5465,201.2723575,120.7385823,117138,137449,88000.44201,175221.2137
,162022177,263666.6309,255289,,,422.05,,,362.48,220,,385.7385,156.901847,76.9107557,117840,137449,88445.41712,175221.2137
