n_updates,eplen,best_ext_ret,eprew,eprew_recent,recent_best_ext_ret,total_secs,tps,epcount,tcount,,,,
1476,370.2,404.75,376.395,381.2878613,402.9,85872.78438,554.5697279,377830956,125721,,,,
1477,374.71,404.75,368.777,374.6910088,402.25,86338.14211,550.1144177,378085903,126405,,,,
1478,377.78,404.75,371.1625,377.3138649,402.7,86803.53473,550.0731855,378344203,127101,,,,
1479,362.41,404.75,385.226,380.6019971,402.7,87258.78405,562.32923,378601719,127802,,,,
1480,364.61,404.75,385.0765,383.2843796,402.85,87725.17722,548.8931148,378853569,128487,,,,
1481,364.28,404.75,385.156,379.77897,401.9,88199.02575,540.2570346,379111984,129186,,,,
1482,364.22,404.75,380.805,378.7037356,402.6,88668.97024,544.7451937,379369086,129882,,,,
1483,371.4,404.75,383.366,377.8171283,402.9,89135.54608,548.6782142,379623238,130568,,,,
1484,367.84,404.75,384.791,371.370481,404.5,89590.28911,562.9553021,379879585,131254,,,,
1485,373.84,404.75,375.346,378.8304665,403.35,90045.32681,562.5907504,380134086,131940,,,,
1486,361.94,404.75,389.694,378.6781116,403.75,90503.6809,558.5201572,380392545,132639,,,,
1487,365.37,404.75,384.687,379.2598571,402.8,90969.16362,549.9667111,380649402,133339,,,,
1488,374.67,404.75,374.7775,374.2686131,402.6,91427.27705,558.8135672,380903818,134024,,,,
1489,368.07,404.75,381.7375,381.7110242,403.25,91889.03241,554.4061246,381162579,134727,,,,
1490,374.22,404.75,367.4295,375.9570485,402.45,92353.9715,550.6097606,381413980,135408,,,,
1491,365.91,404.75,380.693,377.1237143,402,92823.5096,545.2166656,381672355,136108,,,,
1492,359.47,404.75,389.986,384.0559914,401.6,93284.03956,555.8813188,381927586,136809,,,,
1493,364.52,404.75,385.0045,379.3447633,402.55,93738.43033,563.3917265,382183823,137506,,,,
1494,373.91,404.75,368.053,382.2617354,401.9,94199.9424,554.6983836,382440644,138209,,,,
1495,359.71,404.75,394.1305,386.7558699,402.05,94658.62372,558.1217095,382697270,138916,,,,
1496,361.33,404.75,381.2065,380.8353746,402.9,95119.31296,555.6891193,382952516,139610,,,,
1497,357.34,404.75,394.6075,383.9524602,402.05,95578.05852,558.0435427,383205923,140301,,,,
1498,371.07,404.75,383.559,381.4706009,402.25,96039.56857,554.7008128,383463465,141000,,,,
1499,369.41,404.75,381.783,381.0716859,402.3,96495.64465,561.3098594,383719633,141694,,,,
1500,364.92,404.75,384.5265,380.157604,402.3,96958.48194,553.110144,383976989,142391,,,,
1501,370.66,404.75,384.3415,379.8545718,402.1,97414.9871,560.7822751,384231618,143080,,,,
1502,378.31,404.75,369.5475,384.1025568,402,97869.88541,562.7631316,384487444,143784,,,,
1503,359.96,404.75,394.0795,384.7029915,402.9,98323.42208,564.4527079,384742443,144486,,,,
1504,373.08,404.75,387.376,382.2996429,401.95,98779.00035,561.9232039,385000013,145186,,,,
1505,362.95,404.75,393.48,384.8789474,402.4,99231.06167,566.2948512,385256907,145889,,,,
1506,363.3,404.75,386.536,383.8612143,402.75,99686.50034,562.0954495,385511145,146589,,,,
1507,375.3,404.75,367.0505,384.5399718,402.65,100155.0728,546.3402069,385767772,147297,,,,
1508,367.61,404.75,371.9355,382.55,402.6,100624.0979,545.8130194,386024885,148005,,,,
1509,376.41,404.75,358.135,383.3690476,403.05,101094.6051,544.0937707,386277112,148698,,,,
1510,365.37,404.75,380.381,383.1544366,404.05,101557.5476,552.9843655,386536551,149408,,,,
1511,357.57,404.75,390.971,388.8928073,402.55,102015.1852,559.3946369,386794565,150124,,,,
1512,357.07,404.75,391.0555,385.2683983,402.2,102475.5972,556.0237445,387046437,150817,,,,
1513,369.97,404.75,375.8335,384.1864525,403.35,102931.2748,561.8007042,387306811,151533,,,,
1514,361.06,404.75,385.5045,379.601796,401.9,103394.0006,553.2434458,387562192,152229,,,,
1515,370.56,404.75,380.015,383.0821121,402.25,103850.8264,560.388571,387816777,152925,,,,
1516,366.57,404.75,382.0595,379.6805158,402.5,104306.1615,562.2233101,388072610,153623,,,,
1517,363.77,404.75,385.29,381.6737069,402.9,104771.7983,549.7847966,388327513,154319,,,,
1518,365.6,404.75,381.372,382.0434322,403.3,105240.7152,545.9388562,388584404,155027,,,,
1519,371.19,404.75,375.9645,380.2538905,403.1,105698.3625,559.3828287,388838274,155721,,,,
1520,366.91,404.75,376.6935,382.826831,402.35,106158.6154,556.2159008,389096288,156431,,,,
1521,360.45,404.75,385.437,384.9315864,403.5,106619.5467,555.3973391,389353086,157137,,,,
1522,362.22,404.75,373.551,380.9805316,403.45,107088.8168,545.5280192,389606564,157833,,,,
1523,359.7,404.75,389.866,385.6331933,403.65,107549.2341,556.017369,389865188,158547,,,,
1524,361.95,404.75,381.1375,383.5485755,402.65,108012.3354,552.7947806,390119191,159249,,,,
1525,358.29,404.75,390.2605,387.877451,403.65,108476.2813,551.788434,390377163,159963,,,,
1526,358.79,404.75,390.0405,383.781179,403.2,108935.9538,556.9182937,390630579,160667,,,,
1527,355.02,404.75,390.7875,383.4745775,403.65,109398.241,553.76826,390888866,161377,,,,
1528,366.57,404.75,388.6115,383.9394286,402.35,109867.4989,545.5422224,391144394,162077,,,,
1529,370.59,404.75,371.919,388.3417963,402.85,110328.7588,555.0016404,391399193,162784,,,,
1530,363.65,404.75,385.631,383.9740169,403.45,110789.4925,555.6355085,391658228,163496,,,,
1531,367.07,404.75,374.904,386.7252143,403.25,111263.606,539.9551051,391910754,164196,,,,
1532,366.57,404.75,384.854,381.628125,403.9,111729.7566,549.1787711,392167644,164900,,,,
1533,369.88,404.75,372.6725,381.802546,402.7,112193.8908,551.5646171,392424992,165607,,,,
1534,359.39,404.75,386.1235,386.290678,402.95,112658.6411,550.8333925,392680781,166315,,,,
1535,363.67,404.75,376.781,382.0162873,404.05,113114.0162,562.1739612,392935726,167018,,,,
1536,358.79,404.75,394.3235,385.9497884,403.35,113579.7402,549.6817532,393193256,167727,,,,
1537,367.27,404.75,376.261,385.2998578,402.85,114035.9197,561.1826432,393447139,168430,,,,
1538,360.49,404.75,385.6485,387.9418195,402.25,114488.0657,566.1887116,393702313,169139,,,,
1539,360.8,404.75,391.038,383.2706847,402.75,114945.296,559.8929644,393957304,169840,,,,
1540,356.3,404.75,386.3065,382.4685574,403.25,115413.7808,546.4424813,394215406,170554,,,,
1541,359.08,404.75,390.342,385.4284107,401.95,115885.7176,542.4455591,394472614,171265,,,,
1542,363.4,404.75,377.5915,382.2880818,402.65,116355.7605,544.6311184,394730095,171974,,,,
1543,362.16,404.75,385.2515,385.5509887,404,116822.3698,548.6388107,394984910,172682,,,,
1544,356.95,404.75,390.391,388.9449509,402.25,117281.1575,557.9923695,395240272,173395,,,,
1545,369.76,404.75,364.566,383.503125,402.35,117736.2558,562.515757,395494758,174099,,,,
1546,354,404.75,391.266,382.8021127,403.1,118193.1497,560.3051815,395751625,174809,,,,
1547,357.18,404.75,390.4885,385.3082744,403.5,118647.2218,563.7870833,396007021,175516,,,,
1548,358.16,404.75,390.1925,387.4634214,403.1,119105.8635,558.1699294,396266074,176235,,,,
1549,365.75,404.75,388.7635,384.5324034,402.7,119567.3831,554.6893761,396520018,176934,,,,
1550,367.76,404.75,384.7575,382.4033239,402.85,120027.4065,556.4933575,396777337,177641,,,,
1551,370.03,404.75,376.747,384.9224576,402.9,120485.4842,558.8571652,397033428,178349,,,,
1552,359.75,404.75,386.0725,386.7558451,402.85,120948.6419,552.7275904,397289310,179059,,,,
1553,357.67,404.75,394.5385,388.6576705,402.3,121408.3975,556.8175456,397543959,179763,,,,
1554,353.57,404.75,392.0715,386.2488128,402.75,121879.7674,543.0979045,397801985,180479,,,,
1555,369.17,404.75,372.5105,384.3422143,402.25,122345.1747,550.0557813,398056330,181179,,,,
1556,361.31,404.75,385.4525,382.3079096,403.85,122810.0613,550.6718959,398313848,181887,,,,
1557,364.15,404.75,384.6615,384.6741867,402.3,123272.5583,553.5171524,398569243,182594,,,,
1558,357.08,404.75,394.6505,386.0124646,403.1,123735.3523,553.1619288,398823839,183300,,,,
1559,357.93,404.75,394.4955,385.7972651,402.75,124197.5532,553.8716346,399080243,184013,,,,
1560,351.41,404.75,391.7145,380.6845881,403.1,124659.3829,554.3168603,399335713,184717,,,,
1561,355.2,404.75,386.77,386.1869081,404.1,125115.3363,561.4608863,399593313,185435,,,,
1562,359.14,404.75,381.6745,386.8143961,404.35,125582.9232,547.4918688,399849023,186147,,,,
1563,363.08,404.75,377.6085,385.4375352,402.45,126047.3946,551.1641267,400104399,186857,,,,
1564,355.15,404.75,395.0425,382.3640935,403.65,126503.7982,560.9070797,400360437,187563,,,,
1565,359.41,404.75,390.026,383.9852817,403.8,126962.6829,557.8743203,400616397,188273,,,,
1566,365.35,405.2,381.0115,384.0206171,405.2,127421.6162,557.8152651,400873196,188986,,,,
1567,356.83,405.2,390.4445,384.5745775,402.35,127896.2808,539.328262,401129185,189696,,,,
1568,353.53,405.2,391.2005,387.843454,403.15,128368.2534,542.4043928,401385673,190414,,,,
1569,356.48,405.2,391.0205,387.4434043,403.3,128835.9623,547.3489375,401639376,191119,,,,
1570,359.94,405.2,386.086,383.4041841,403.35,129298.486,553.4851169,401897615,191836,,,,
1571,353.52,405.2,391.923,389.7342917,404.45,129762.2106,552.0518621,402152748,192549,,,,
1572,360.86,405.2,390.1485,386.5035714,402.85,130216.3429,563.7123865,402408713,193263,,,,
1573,356.26,405.2,382.4225,385.4798184,402.85,130678.127,554.3716211,402666903,193979,,,,
1574,359.25,405.2,386.229,383.9380372,403.4,131139.1283,555.3128863,402918852,194677,,,,
1575,362.55,405.2,381.1985,385.0557123,403.3,131615.6595,537.2156876,403174593,195386,,,,
1576,356.61,405.2,390.4645,383.4867792,402.9,132081.5037,549.5399106,403431804,196097,,,,
1577,356.83,405.2,391.8245,384.1440476,403.05,132559.7226,535.3197065,403688768,196811,,,,
1578,360.89,405.2,379.0325,385.1911598,404.3,133030.0431,544.3096648,403942124,197518,,,,
1579,367.75,405.2,376.0715,383.7761204,404.7,133490.7589,555.6571605,404199636,198232,,,,
1580,359.84,405.2,382.58,383.5306723,404.05,133949.0742,558.5673451,404456604,198946,,,,
1581,362.24,405.2,385.463,382.1064516,403.3,134407.3436,558.6234691,404714058,199659,,,,
1582,365.15,405.2,376.636,381.2852321,403.9,134873.3671,549.3284893,404970926,200370,,,,
1583,359.24,405.2,383.181,385.3957507,402.8,135334.5889,555.0474422,405223603,201076,,,,
1584,357.97,405.2,381.952,378.9788352,403.75,135796.4265,554.3074774,405479978,201780,,,,
1585,349.58,405.2,396.158,384.3385475,402.75,136259.9731,552.2637216,405737165,202496,,,,
1586,365.8,405.2,376.3305,383.2376934,403.95,136719.7471,556.7953082,405993057,203207,,,,
1587,361.81,405.2,381.186,385.3890363,402.65,137176.8872,560.0033641,406249458,203923,,,,
1588,361.63,405.2,385.6975,384.4578911,403.4,137638.9874,553.9923903,406507080,204639,,,,
1589,363.07,405.2,373.7435,384.1650142,403.35,138095.4525,560.8315663,406761024,205345,,,,
1590,358.8,405.2,382.1115,381.9783498,403.5,138557.0337,554.6152567,407015968,206054,,,,
1591,358.21,405.2,390.2715,384.6430769,404.1,139015.9225,557.8693729,407272682,206769,,,,
1592,357.09,405.2,382.8625,382.5787518,404,139467.8238,566.4954111,407529435,207482,,,,
1593,355.06,405.2,383.0505,384.7897616,403.35,139928.2227,556.0395552,407785168,208195,,,,
1594,354.59,405.2,387.039,385.8005571,403.75,140383.3789,562.4442733,408039985,208913,,,,
1595,354.69,405.2,391.3045,382.5160391,403.35,140845.2383,554.2811452,408297249,209630,,,,
1596,359.69,406.9,386.051,384.8079802,406.9,141309.48,551.4369891,408551054,210338,,,,
1597,360.43,406.9,385.7305,384.3894591,404.35,141771.6276,553.9354983,408809637,211059,,,,
1598,354.12,406.9,391.823,385.7562238,403.85,142223.7071,566.2721439,409064913,211774,,,,
1599,353.62,406.9,391.035,385.9517337,403.8,142680.4746,560.4601618,409322083,212495,,,,
1600,351.04,406.9,391.487,388.8399579,404.05,143145.9481,549.9775933,409575037,213207,,,,
1601,355.97,406.9,390.7215,386.555007,405.2,143612.4745,548.7364204,409832613,213926,,,,
1602,349.57,406.9,392.6355,386.9767361,404.15,144076.7088,551.4456124,410088798,214646,,,,
1603,359.63,406.9,382.703,386.2453343,403.9,144544.4575,547.3025185,410343759,215364,,,,
1604,347.13,406.9,396.6485,389.0537931,403.65,144998.1278,564.2864237,410600888,216089,,,,
1605,352.33,406.9,395.6075,389.314176,404.25,145454.3215,561.1650846,410854708,216805,,,,
1606,353.89,406.9,383.5345,388.1366528,404,145920.7275,548.8780656,411111663,217528,,,,
1607,354.26,406.9,390.844,387.0610041,403.45,146386.3688,549.7794093,411368646,218255,,,,
1608,349.48,406.9,392.1785,384.397629,404.7,146859.7709,540.7664687,411623357,218972,,,,
1609,348.74,406.9,392.2915,385.980806,404.85,147332.8535,541.1317528,411882322,219704,,,,
1610,348.82,406.9,391.9545,388.2345781,403.5,147796.7049,551.9008823,412137143,220427,,,,
1611,360.06,406.9,378.7795,384.520979,403.55,148262.8533,549.1813617,412392161,221142,,,,
1612,353.86,406.9,383.234,381.0540503,404.4,148731.2961,546.4914241,412647800,221858,,,,
1613,363.1,406.9,370.967,385.8554017,404,149192.0118,555.657187,412904352,222580,,,,
1614,361.5,406.9,385.774,388.9266207,405.25,149656.643,550.9746628,413161904,223305,,,,
1615,367.73,406.9,363.092,379.3237288,403.45,150109.9058,564.7936852,413416546,224013,,,,
1616,358.1,406.9,383.093,381.7396528,404.7,150573.7813,551.8722875,413673692,224733,,,,
1617,355.75,406.9,382.1735,379.7378682,403.65,151033.6095,556.7296464,413927696,225446,,,,
1618,355.05,406.9,379.5945,381.0412709,404.05,151491.9328,558.5577233,414183274,226162,,,,
1619,360.11,406.9,381.9745,387.8038618,404.8,151956.7016,550.8115096,414443981,226900,,,,
1620,349.88,406.9,383.265,385.7841446,403.6,152415.8414,557.5643882,414697936,227619,,,,
1621,352.84,406.9,391.832,386.4708333,404.6,152887.2486,543.0549052,414953511,228339,,,,
1622,359.21,406.9,373.319,383.7139321,404.7,153351.5506,551.3652876,415205981,229046,,,,
1623,348.32,406.9,392.563,388.0558824,404.75,153818.8694,547.805883,415464419,229777,,,,
1624,350.12,406.9,391.7005,387.6897241,404.85,154274.5392,561.8103319,415720748,230502,,,,
1625,352.65,406.9,379.1315,387.5514463,403.65,154729.6772,562.4667936,415977221,231228,,,,
1626,350.71,406.9,388.572,383.1194175,403.75,155197.6826,547.0022246,416233713,231949,,,,
1627,349.91,406.9,396.103,387.4331276,406.35,155662.4241,550.8438668,416490635,232678,,,,
1628,358.13,406.9,381.8755,384.6327057,403.95,156125.5577,552.7562619,416744112,233395,,,,
1629,353.46,406.9,383.574,390.0197847,405.1,156592.0956,548.7228083,417004126,234138,,,,
1630,356.2,406.9,390.676,387.2315353,404.25,157059.8404,547.3069463,417258914,234861,,,,
1631,342.46,406.9,397.582,388.266575,404.75,157525.4335,549.8363858,417513960,235588,,,,
1632,352.65,406.9,384.1485,387.0843793,404.35,157985.6188,556.2976184,417772224,236321,,,,
1633,348.05,406.9,388.8565,387.2714986,404.25,158447.9997,553.6561124,418023868,237035,,,,
1634,357.43,406.9,382.1095,383.9545828,404.45,158918.2838,544.3517878,418282531,237766,,,,
1635,349.43,406.9,391.9455,388.6665049,404.9,159391.1559,541.372617,418535414,238487,,,,
1636,355.05,406.9,383.464,383.8349723,405.05,159848.5838,559.6510779,418791509,239209,,,,
1637,353.7,406.9,388.4425,386.5491667,404.3,160307.2408,558.1512169,419047579,239929,,,,
1638,359.08,406.9,374.099,383.593166,404.25,160760.7376,564.5023589,419302446,240646,,,,
1639,353.15,406.9,384.0805,385.0450137,403.65,161221.0772,556.1111977,419561933,241378,,,,
1640,357.67,406.9,375.9325,380.3571429,405.3,161681.1201,556.4697868,419816349,242092,,,,
1641,362.92,406.9,374.365,381.240612,404.9,162143.9465,553.1232304,420072679,242811,,,,
1642,345.94,406.9,388.815,380.8294979,405.1,162605.7262,554.3768355,420329343,243528,,,,
1643,351.4,406.9,391.486,382.8198192,403.75,163068.8739,552.7394386,420585348,244247,,,,
1644,358.09,406.9,381.824,383.4834752,404.45,163524.9788,561.2744293,420837852,244952,,,,
1645,360.84,406.9,377.1825,381.6452778,404.9,163993.2572,546.6833595,421095243,245672,,,,
1646,356.46,406.9,382.494,385.9757931,405.45,164462.1074,546.0165755,421352371,246397,,,,
1647,359.09,406.9,381.8155,384.6445667,406.55,164921.899,556.7740054,421609488,247124,,,,
1648,346.25,406.9,396.745,389.3936813,405.65,165373.7144,566.6031479,421863906,247852,,,,
1649,365.02,406.9,380.344,383.1682192,405.15,165829.4666,561.7087289,422123719,248582,,,,
1650,359.79,406.9,374.2705,384.1883705,404.35,166290.5987,555.1554537,422378068,249300,,,,
1651,349.37,406.9,387.9645,386.517129,404.9,166751.8611,554.9985921,422632639,250021,,,,
1652,348.96,406.9,392.538,387.1419556,404.15,167212.2537,556.0471597,422887607,250742,,,,
1653,353.99,406.9,386.843,386.6007555,404.65,167673.5598,554.946024,423145116,251470,,,,
1654,350.37,406.9,387.831,383.7810773,405.2,168138.3527,550.7829739,423401166,252194,,,,
1655,380.51,406.9,344.8705,380.3633842,405.1,168604.7094,548.9360743,423657526,252915,,,,
1656,356.69,406.9,377.678,382.8621001,405.05,169064.093,557.2684939,423912320,253634,,,,
1657,349.19,406.9,390.2345,373.9429272,406.1,169520.7326,560.6170628,424167936,254348,,,,
1658,339.97,406.9,398.0855,386.2591922,404.85,169978.0633,559.7700131,424421463,255066,,,,
1659,354.7,406.9,375.852,385.5765625,405.1,170438.4399,556.0664801,424680840,255802,,,,
1660,343.74,406.9,397.245,385.6788674,404.4,170903.4529,550.5222717,424936201,256526,,,,
1661,351.4,406.9,383.515,382.8286704,406.05,171362.4595,557.7262508,425193418,257248,,,,
1662,348.27,406.9,392.141,382.8441504,405.25,171832.4294,544.7157014,425447603,257966,,,,
1663,355.4,406.9,386.5905,375.7120306,405.55,172296.6437,551.4694094,425705201,258685,,,,
1664,354.92,406.9,386.692,379.5395628,405.8,172760.4432,551.962722,425958395,259394,,,,
1665,360.07,406.9,369.9575,376.5218447,404.9,173219.7272,557.3892723,426216402,260115,,,,
1666,359.54,406.9,379.0095,384.1154372,405.3,173673.4178,564.2611631,426475095,260847,,,,
1667,345.04,406.9,390.0295,384.8214882,406,174126.8731,564.5539781,426728438,261566,,,,
1668,360.12,406.9,374.083,380.5107978,404.9,174580.4129,564.4488881,426986117,262293,,,,
1669,346.19,406.9,396.8385,385.2674451,404.7,175039.3277,557.837744,427243076,263021,,,,
1670,358.03,406.9,378.654,385.944675,405.7,175502.1961,553.0729441,427496996,263744,,,,
1671,352.49,406.9,374.749,387.2187328,404.7,175961.0515,557.9099304,427751584,264470,,,,
1672,353.7,406.9,380.536,379.0272917,405.8,176424.9187,551.8821047,428009186,265190,,,,
1673,349.99,406.9,387.468,383.3106061,405.45,176879.5428,563.1026184,428265870,265916,,,,
1674,346.48,406.9,388.272,380.7140193,405.5,177342.149,553.3863824,428522616,266640,,,,
1675,354.78,406.9,383.04,385.107761,405.25,177795.5701,564.5965488,428778480,267368,,,,
1676,340.71,406.9,397.94,391.1167123,404.75,178257.984,553.6166512,429032383,268098,,,,
1677,346.99,406.9,388.741,388.4821721,405.6,178727.4421,545.3096068,429288394,268830,,,,
1678,348.03,406.9,392.556,380.0639503,405.95,179191.307,551.8847311,429545510,269554,,,,
1679,362.6,406.9,377.033,387.2519284,404.9,179642.3491,567.5745815,429800968,270280,,,,
1680,353.13,406.9,384.723,381.3977147,404.85,180097.3897,562.587171,430056190,271002,,,,
1681,354.7,406.9,382.8955,386.055303,405.05,180553.5819,561.1669429,430310447,271728,,,,
1682,352.75,406.9,387.129,381.9053962,404.85,181010.3167,560.5002942,430568469,272460,,,,
1683,352.17,406.9,378.7155,382.3156164,405.1,181477.5369,547.9215827,430826906,273190,,,,
1684,353.89,406.9,383.5795,388.4619178,405.35,181937.5465,556.5100429,431081124,273920,,,,
1685,345.48,406.9,384.4995,383.7342681,404.85,182407.5099,544.7233358,431338767,274651,,,,
1686,353.08,406.9,379.1705,387.1220165,405.8,182874.1115,548.6479253,431594539,275380,,,,
1687,358.34,406.9,367.9665,384.5290345,405.65,183332.0731,558.9988729,431849055,276105,,,,
1688,351.53,406.9,383.7285,384.2121379,405,183789.9587,559.0915669,432103294,276830,,,,
1689,352.81,406.9,375.627,384.2916667,404.75,184251.9264,554.1512387,432361035,277562,,,,
1690,347.68,406.9,387.9845,388.082381,405.1,184715.4973,552.2348285,432617579,278297,,,,
1691,348.7,406.9,387.8925,387.2735772,405.05,185175.9519,555.9724013,432873757,279035,,,,
1692,344.88,406.9,394.1385,388.6970828,405.85,185639.8514,551.8436679,433130584,279772,,,,
1693,345.24,406.9,389.3075,384.6797111,405.45,186102.4311,553.4180979,433385237,280499,,,,
1694,343.62,406.9,392.9695,388.1780521,405.9,186567.8359,550.0588076,433638821,281228,,,,
1695,348.56,406.9,387.882,387.1092517,405.1,187024.6737,560.3738705,433896137,281963,,,,
1696,351.26,406.9,380.4205,387.4452675,404.8,187483.8583,557.5100413,434151280,282692,,,,
1697,355.49,406.9,382.8155,385.3217655,404.9,187946.947,552.8098578,434411781,283434,,,,
1698,349.9,406.9,383.406,391.0736376,405.8,188407.7384,555.5659288,434667037,284168,,,,
1699,355.68,406.9,378.773,385.0684722,405.35,188865.1107,559.719115,434920579,284888,,,,
1700,354.16,406.9,374.903,383.8402069,405.15,189321.531,560.8864353,435176144,285613,,,,
1701,353.7,406.9,374.2645,382.042633,405.3,189785.7155,551.5049199,435434528,286346,,,,
1702,349.6,406.9,388.43,387.2777854,405.6,190251.7612,549.3023518,435688666,287073,,,,
1703,340.53,406.9,395.0055,382.7387228,404.85,190711.0187,557.4214604,435946568,287809,,,,
1704,341.35,406.9,397.81,388.8995245,405.25,191165.2616,563.5751113,436202638,288545,,,,
1705,354.5,406.9,378.816,382.2953472,405.65,191626.3331,555.2283856,436456255,289265,,,,
1706,356.09,406.9,374.139,384.0426997,404.95,192091.5894,550.2343632,436711046,289991,,,,
1707,352.37,406.9,380.1675,385.6314248,405.1,192548.2499,560.5915824,436972518,290742,,,,
1708,344.92,406.9,392.8705,394.3142565,406.25,193015.0047,548.4678621,437225096,291475,,,,
1709,351.06,406.9,383.78,385.7952055,404.9,193476.693,554.4865808,437480866,292205,,,,
1710,349.02,406.9,384.679,389.497027,405.1,193939.4455,553.2115463,437737666,292945,,,,
1711,344.49,406.9,388.703,385.4911844,406.25,194407.2283,547.2625294,437996229,293688,,,,
1712,344.61,406.9,392.924,386.4383081,405.4,194864.596,559.7246342,438249503,294415,,,,
1713,346.89,406.9,383.844,382.9368919,405.15,195322.9643,558.5029467,438507545,295155,,,,
1714,353.08,406.9,382.951,385.3745517,405.7,195791.4714,546.4164,438761605,295880,,,,
1715,349.95,406.9,383.772,391.1104336,405.8,196261.2378,544.9516883,439015889,296618,,,,
1716,344,406.9,385.3595,384.3405533,405.35,196726.0212,550.7942261,439275125,297359,,,,
1717,344.5,406.9,393.211,385.6846897,405.85,197182.9906,560.2126341,439528702,298084,,,,
1718,356.87,406.9,369.368,385.1154212,405.9,197638.7948,561.6446539,439785695,298820,,,,
1719,341.52,406.9,397.694,391.4401907,405.65,198090.1519,567.1783126,440039624,299554,,,,
1720,340.62,406.9,397.959,390.4753388,405.4,198539.4824,569.7365213,440295639,300292,,,,
1721,351.2,406.9,383.568,386.3901639,405,198995.959,560.8173774,440550982,301024,,,,
1722,340.51,406.9,397.98,385.7222148,405.45,199453.4176,559.6134971,440810513,301769,,,,
1723,358.45,406.9,371.2155,387.295679,406.3,199904.9369,566.9747169,441065023,302498,,,,
1724,351.57,406.9,383.476,389.286413,405.8,200356.7395,566.6191252,441318667,303234,,,,
1725,340.83,406.9,397.9115,387.8211694,405.7,200808.6418,566.4941083,441576190,303978,,,,
1726,351.21,406.9,379.1105,390.3933694,405.6,201263.3706,562.9729401,441832228,304717,,,,
1727,347.47,406.9,388.577,389.4038514,405.7,201731.564,546.7825197,442088839,305457,,,,
1728,342.86,406.9,394.6175,388.3600955,405,202186.2189,563.0644427,442343907,306190,,,,
1729,340.24,406.9,393.902,387.2879542,404.3,202647.9273,554.462582,442601670,306933,,,,
1730,350.56,406.9,379.8375,386.2725543,405.85,203114.6089,548.5538476,442857629,307669,,,,
1731,345.93,406.9,384.9205,389.7403664,405.25,203577.7695,552.7240606,443112862,308406,,,,
1732,348.47,406.9,384.618,388.2921938,405.95,204040.3163,553.4574912,443370199,309149,,,,
1733,345.83,406.9,384.3815,392.1097127,405.15,204500.2914,556.5518834,443622083,309880,,,,
1734,344.1,406.9,389.857,383.3626359,404.95,204960.2803,556.5350974,443879685,310616,,,,
1735,349.64,406.9,385.4615,389.8044098,405.1,205427.5537,547.8591873,444135754,311353,,,,
1736,348.57,406.9,379.714,379.9335626,405.8,205888.3627,555.5447266,444392459,312080,,,,
1737,348.22,406.9,384.463,383.2335873,406.45,206344.0886,561.7411398,444647546,312802,,,,
1738,343.8,406.9,394.673,383.8858799,405.65,206817.0904,541.2241753,444904480,313535,,,,
1739,344.79,406.9,389.5205,387.401626,406.35,207275.0033,559.0583016,445161475,314273,,,,
1740,351.26,406.9,380.241,385.9441217,406.3,207737.3041,553.7519896,445414907,314996,,,,
1741,341.86,406.9,390.7075,385.1448579,404.9,208201.0754,551.9961429,445671230,315735,,,,
1742,358.22,406.9,382.8195,383.4532877,405.7,208666.4313,550.1166701,445927085,316465,,,,
1743,341.95,406.9,389.3285,388.6734899,405.95,209131.8528,550.0390791,446185109,317210,,,,
1744,352.67,406.9,383.147,383.8838115,405.5,209594.122,553.7898538,446442281,317942,,,,
1745,349.37,406.9,379.6355,383.8355479,406.05,210054.5187,556.0421283,446697656,318672,,,,
1746,346.58,406.9,388.366,383.2005442,405.55,210513.9149,557.2532718,446954058,319407,,,,
1747,339.27,406.9,398.221,392.7576146,406.7,210972.6085,558.1066789,447209522,320149,,,,
1748,348.98,406.9,387.917,389.8428765,405.55,211430.1149,559.5551036,447464680,320886,,,,
1749,341.64,406.9,393.9115,385.3023973,406.6,211882.5047,565.883686,447721366,321616,,,,
1750,343.83,406.9,388.8735,381.7416898,406.8,212333.0646,568.181949,447975902,322338,,,,
1751,349.3,406.9,388.384,387.0163526,406.1,212787.7052,563.0821227,448234484,323081,,,,
1752,349.96,406.9,380.743,385.5430988,405.25,213251.2328,552.2864263,448490782,323820,,,,
1753,336.63,406.9,390.107,388.0869742,405.85,213711.8421,555.7855147,448744596,324557,,,,
1754,343.6,406.9,389.6055,380.022449,405.6,214175.3937,552.2578512,449002091,325292,,,,
1755,342.65,406.9,389.1115,389.5889189,405.8,214641.5379,549.1863031,449257073,326032,,,,
1756,337.68,406.9,398.5365,387.7514151,406.2,215107.7094,549.1541352,449513600,326774,,,,
1757,346.16,406.9,392.886,386.2066166,405.4,215569.2567,554.6560383,449769266,327507,,,,
1758,347.57,406.9,392.242,390.098711,406.45,216026.2076,560.2351722,450024726,328244,,,,
1759,345.68,406.9,380.3855,384.5257781,406.5,216489.7593,552.2577714,450282780,328983,,,,
1760,342.84,406.9,388.7865,390.098842,406.35,216947.0073,559.871181,450535512,329717,,,,
1761,350.32,406.9,380.6425,382.2372789,406.15,217403.4485,560.8609166,450793952,330452,,,,
1762,345.64,406.9,396.9495,391.6343071,405.55,217859.4657,561.382239,451047993,331188,,,,
1763,350.04,406.9,379.9825,384.4523522,405.3,218311.18,566.7299305,451305901,331932,,,,
1764,348.3,406.9,384.008,387.6972973,405.45,218779.2291,546.9511885,451562040,332672,,,,
