advmean,n_updates,best_ext_ret,opt_clipfrac,vpredstd,rank,tps,recent_best_ext_ret,opt_vf,rew_mean,opt_dyn_loss,eprew_recent,tcount,vpredmean,eprew,ups,retmean,opt_feat_var,retstd,opt_ent,advstd,opt_approxkl,eplen,ev,opt_tot,epcount,total_secs,opt_pg
0.35786662,504,374.3,0.0,53.566044,0,560.4577793242337,367.35,70.20945,0.1743599,0.064197876,133.93809523809523,128967432.0,16.50573,137.18399999999997,0.002189288200485288,16.863598,0.1835004,55.13509,1.0286455,12.261159,3.0857153e-12,792.48,0.9505453780293465,69.36327,13691.0,19915.979435443878,-0.8451496
0.21355778,505,374.3,0.0,54.692497,0,557.933092394157,367.95,50.192333,0.18822952,0.06567771,139.81808510638297,129230344.0,16.685625,126.78099999999999,0.0021794261421646762,16.899183,0.18887302,56.201088,1.0496316,11.535428,3.6371852e-12,805.29,0.9578713066875935,50.103275,14020.0,20374.815814733505,-0.088006504
-0.19237174,506,374.3,0.0,54.850025,0,559.8365478601913,363.25,75.37912,0.15936789,0.065421745,127.36266025641024,129480553.0,17.86584,111.2525,0.0021868615150788724,17.673471,0.18731502,55.64135,1.0541245,11.770838,3.3667273e-12,815.51,0.955247275531292,76.08792,14332.0,20832.09214115143,0.7098542
0.022904508,507,374.3,0.0,57.464977,0,554.269127536403,364.2,81.52124,0.19387029,0.07078213,144.9492283950617,129740859.0,19.14601,179.64350000000002,0.002165113779439074,19.168913,0.20641936,58.344242,1.0125332,11.950079,3.7741507e-12,790.79,0.9580486863851547,80.74961,14656.0,21293.961632490158,-0.77061415
0.28596067,508,374.3,0.0,55.024223,0,570.914904601161,365.7,68.41099,0.18412554,0.06732954,145.3596214511041,129995321.0,16.304462,130.65599999999998,0.0022301363460982848,16.590422,0.19899872,56.426212,1.0234293,11.796421,3.5988333e-12,812.6,0.9562942311167717,67.325874,14973.0,21742.364709615707,-1.0840901
0.60412425,509,374.3,0.0,53.122063,0,553.8579202328744,363.8,71.64363,0.17660995,0.063708425,134.60772870662458,130251887.0,13.666682,160.1605,0.002163507500909666,14.270806,0.18444024,55.228718,1.0647107,11.697217,3.437665e-12,796.62,0.9551424905657768,71.36735,15290.0,22204.577112197876,-0.2752165
0.7037984,510,374.3,0.0,55.65194,0,558.6553473853074,364.9,92.13699,0.18896724,0.06560042,143.43956386292837,130510648.0,14.090156,145.115,0.002182247450723857,14.79395,0.18736681,57.24329,1.0530329,11.765191,3.2313022e-12,806.71,0.9577575773000717,91.70467,15611.0,22662.820286989212,-0.43126458
0.8565922,511,374.3,0.0,55.70065,0,557.7546125885009,362.2,72.61832,0.20953676,0.06300624,165.5590909090909,130762414.0,15.36415,170.563,0.0021787289554238316,16.220745,0.18829072,57.988045,1.0417598,11.184718,3.2947215e-12,793.39,0.9627974107861519,72.409096,15930.0,23121.80349254608,-0.20817712
1.119386,512,374.3,0.0,54.72353,0,555.9607635564603,369.05,57.062904,0.1637977,0.069021575,122.75447530864197,131022433.0,10.404471,116.555,0.002171721732642423,11.523859,0.20082681,56.00217,1.0116117,10.916484,3.839168e-12,795.07,0.9620024301111698,55.29867,16254.0,23582.26764178276,-1.7632196
0.5009795,513,374.3,0.0,53.522694,0,547.5770212862839,365.4,76.31653,0.14679933,0.06518108,120.16528239202658,131269709.0,11.873265,147.47549999999998,0.0021389727393995466,12.374244,0.19276983,54.766083,1.0341636,11.259624,3.4216306e-12,815.07,0.9577307663857937,76.011925,16555.0,24049.781781435013,-0.30356967
0.5209076,514,374.3,0.0,56.50015,0,564.3712268657899,371.2,49.248062,0.18375888,0.070870705,134.41833333333335,131533359.0,14.462383,123.281,0.002204575104944492,14.983293,0.20322604,57.65285,0.9221443,12.043324,3.5034033e-12,808.58,0.9563633725047112,47.786964,16885.0,24503.38392806053,-1.4601743
0.7403197,515,374.3,0.0,55.060883,0,556.0616896796325,368.6,89.190796,0.18220651,0.06350972,141.1366043613707,131791318.0,12.585284,138.815,0.0021721159753110646,13.325604,0.18117441,56.662373,1.0554104,11.888263,3.4595757e-12,811.93,0.9559802785515785,89.56058,17206.0,24963.76450228691,0.37083724
0.68995935,516,374.3,0.0,55.087135,0,557.5389016650489,367.2,80.080956,0.17576532,0.065485105,138.6684887459807,132042623.0,13.713144,175.65150000000003,0.002177886334629097,14.403105,0.19046785,56.50228,1.0377306,11.928074,3.3878256e-12,795.39,0.9554334916174412,80.15213,17517.0,25422.92528772354,0.07221344
0.90044945,517,374.3,0.0,52.498417,0,561.9901865240817,361.45,74.45017,0.16863823,0.06655875,132.07239747634068,132298926.0,10.844388,117.55950000000001,0.002195274166109694,11.744839,0.19503537,54.600758,1.0136713,11.529281,3.3800922e-12,798.38,0.9554131180047989,73.59848,17834.0,25878.449256181717,-0.8506796
0.6686555,518,374.3,0.0,53.04054,0,557.933255903888,363.85,73.34074,0.15524381,0.06416801,119.55304487179485,132555299.0,12.005654,127.37,0.0021794267808745624,12.674311,0.18694572,54.545567,1.0247728,11.421831,3.3869546e-12,823.73,0.956151720136404,72.63166,18146.0,26337.285501003265,-0.7080542
0.5990187,519,374.3,0.0,52.766724,0,553.5708525882166,360.15,56.367275,0.15964776,0.06472017,124.20993690851736,132811354.0,12.447514,137.63850000000002,0.002162386142922721,13.046534,0.18411855,54.47184,1.0172852,11.468904,3.243431e-12,812.4,0.9556697979569435,55.322773,18463.0,26799.73759508133,-1.0434852
1.1614038,520,374.3,0.0,51.406567,0,562.1190592540628,359.95,77.37025,0.19240008,0.06394456,148.1775,133068697.0,11.564706,149.978,0.002195777575211183,12.726111,0.18509036,54.51254,1.0421714,11.54778,3.6517577e-12,800.92,0.9551250264048576,75.73146,18783.0,27255.1571290493,-1.6377448
0.48222974,521,374.3,0.0,52.91177,0,575.2261344189549,371.7,76.180595,0.17711277,0.07086423,134.91410658307208,133327119.0,14.617727,132.68400000000003,0.0022469770875740425,15.099958,0.19797392,55.006287,1.0599358,11.588766,3.4235147e-12,810.83,0.9556136168539524,76.26489,19102.0,27700.19949531555,0.08535337
0.10181201,522,374.3,0.0,53.15262,0,557.7380442683217,371.65,76.97303,0.13650821,0.06596184,110.45863192182411,133576296.0,13.529501,105.28749999999998,0.002178664235423132,13.631311,0.18256092,53.989,1.022077,11.29,3.0729338e-12,806.44,0.9562702141702175,77.52629,19409.0,28159.196335554123,0.5542817
0.28538266,523,374.3,0.0,57.01894,0,547.6331676823083,368.45,49.602062,0.1999733,0.06746413,145.38162650602408,133839769.0,18.615717,176.27700000000002,0.0021391920612590172,18.901098,0.19914392,58.423313,0.9981472,11.551631,3.7665665e-12,774.05,0.9609056301414967,48.918076,19741.0,28626.662543058395,-0.68298876
0.56462264,524,374.3,0.0,56.653618,0,550.9463595709785,365.3,75.88053,0.15775469,0.06619893,121.19047619047619,134096223.0,14.430208,84.1935,0.0021521342170741347,14.99483,0.19837822,56.895412,0.97384423,11.71207,3.550575e-12,835.78,0.9576246961951256,75.04721,20056.0,29091.317578077316,-0.8323495
0.17367715,525,374.3,0.0,56.859905,0,560.270418915694,371.1,69.34451,0.18148798,0.06827235,144.42389240506327,134345953.0,18.75136,135.94800000000004,0.00218855632388943,18.925035,0.19126368,57.55818,1.0178376,11.369681,2.997882e-12,804.63,0.9609804339706898,69.84577,20372.0,29548.2397916317,0.50227404
-0.060681183,526,374.3,0.0,55.42419,0,559.9232080396689,371.6,71.18145,0.1839632,0.06479949,138.05917431192657,134606560.0,18.541664,138.64700000000002,0.0021872000314049566,18.480984,0.18651724,56.578823,0.9936541,11.927675,3.2890446e-12,800.31,0.9555569626390934,71.6867,20699.0,30005.445344686508,0.5062412
0.71757966,527,374.3,0.0,53.254684,0,559.4966898592451,368.0,65.84617,0.18887076,0.06550185,146.256875,134860258.0,14.622292,154.621,0.002185533944762676,15.339871,0.18314724,55.793446,1.0245001,11.119385,3.1892746e-12,790.64,0.9602812863886356,65.084274,21019.0,30462.999436855316,-0.76086795
0.14400917,528,374.3,0.0,58.26615,0,561.9336880427431,367.7,56.935753,0.20604996,0.062377468,151.1675226586103,135120956.0,19.287943,144.106,0.0021950534689169653,19.431952,0.18471947,59.3459,1.014863,11.734358,3.0523765e-12,789.1,0.9609035588800907,56.465252,21350.0,30918.5692050457,-0.46948668
0.40932876,529,374.9,0.0,56.018665,0,555.7896467064104,374.9,37.481403,0.1816561,0.07091772,143.6482484076433,135370346.0,17.086128,134.9725,0.0021710533074469156,17.49546,0.20443457,57.282627,0.9489419,11.560573,3.4140837e-12,797.43,0.9592701494693756,36.07134,21664.0,31379.175122261047,-1.4091158
0.55947864,530,374.9,0.0,57.487274,0,552.4657392020915,360.0,71.93394,0.19623378,0.070016846,150.44645061728394,135626713.0,16.646454,150.52749999999997,0.00215806929375817,17.205935,0.20076308,58.55484,1.0060403,11.165882,3.6063396e-12,783.59,0.9636369347572327,71.30148,21988.0,31842.55227279663,-0.6314455
0.17372306,531,374.9,0.0,59.19634,0,559.4210969815297,365.1,82.10684,0.19094309,0.06980728,148.42664576802505,135880506.0,19.450657,157.87649999999996,0.0021852386600841,19.62438,0.20259121,59.836517,0.98843664,11.497054,3.4130205e-12,790.42,0.9630817994475365,82.30508,22307.0,32300.168192863464,0.19922067
-0.7217861,532,375.0,0.0,56.372555,0,577.1629383841085,375.0,81.76995,0.1683021,0.06589713,124.02217125382263,136141659.0,20.654675,116.8395,0.002254542728062924,19.93289,0.1941154,56.706112,0.9746831,12.096223,3.2975e-12,801.75,0.9544970244169235,83.16269,22634.0,32743.717116355896,1.3937119
-0.56480485,533,375.0,0.0,54.56768,0,564.298631760664,368.75,46.79185,0.16255634,0.06670241,125.29556962025318,136394817.0,19.585594,106.507,0.0022042915303150936,19.020786,0.19539899,55.531433,1.0181441,11.754254,3.6132115e-12,807.07,0.95519645139575,47.51351,22950.0,33197.37761735916,0.72268015
-0.656152,534,375.0,0.0,56.92443,0,567.3850268304327,368.65,45.55174,0.20345412,0.066478126,153.77721712538226,136653350.0,23.25143,143.329,0.0022163477610563777,22.595282,0.19127615,58.103565,1.0123396,11.657977,3.5673606e-12,793.74,0.9597430527210236,46.041412,23277.0,33648.570348739624,0.49068758
-0.9880805,535,379.3,0.0,56.819008,0,565.767886429646,379.3,66.15445,0.1734946,0.0705108,133.95815047021944,136907159.0,23.522291,139.857,0.0022100308063658044,22.534208,0.20096783,57.10332,1.0045936,12.102684,3.450669e-12,795.68,0.9550799056887627,67.280525,23596.0,34101.05272912979,1.12708
-0.048699874,536,379.3,0.0,56.717445,0,567.6628539654315,374.05,108.739426,0.20037322,0.07028338,155.54332298136646,137159821.0,21.180841,134.03199999999998,0.0022174330233024667,21.132143,0.20398995,57.771534,1.0199289,11.716438,3.7246864e-12,794.94,0.9588695578277111,108.56761,23918.0,34552.024636507034,-0.17079599
-0.16420351,537,379.3,0.0,52.87193,0,561.4578449941921,374.75,89.68316,0.14489923,0.06415346,112.78162939297125,137413006.0,16.458462,102.84800000000001,0.0021931947070085627,16.294258,0.18676324,53.79923,0.98808104,11.722238,3.0872483e-12,813.72,0.9525245688855648,90.80871,24231.0,35007.98050618172,1.126541
-0.2764615,538,379.3,0.0,51.895164,0,560.0115946309274,374.2,87.67355,0.14610332,0.0661863,108.11780185758515,137675221.0,16.734104,94.0545,0.0021875452915270607,16.45764,0.19183646,52.817623,0.9619307,12.179831,3.3487696e-12,826.08,0.9468228816986084,88.53744,24554.0,35465.1138985157,0.8648475
-0.54221904,539,379.3,0.0,54.244896,0,566.9825611992317,371.15,84.19948,0.14618883,0.06657069,110.05388198757765,137935572.0,18.028473,113.39,0.0022147756296844985,17.486254,0.19570163,54.404236,0.9959141,12.542427,3.370451e-12,804.62,0.9468506760895252,84.80637,24876.0,35916.626903533936,0.60789293
-0.29484493,540,379.3,0.0,55.269527,0,564.9407284955405,366.9,59.401157,0.15708683,0.06510735,120.03883647798745,138190973.0,18.446749,131.40550000000002,0.0022067997206857053,18.151907,0.1878853,55.58482,0.96573484,12.457806,3.0381927e-12,798.99,0.9497691318392754,59.002327,25194.0,36369.7717859745,-0.39786425
-0.12240107,541,381.0,0.0,53.600346,0,552.7531693682099,381.0,52.119022,0.16630453,0.07124368,130.34256329113924,138442491.0,18.529055,112.125,0.00215919206784457,18.406656,0.19917586,54.57472,0.9853441,12.179427,3.277954e-12,802.96,0.9501952566206455,51.369244,25510.0,36832.90798163414,-0.7487944
-0.0077138776,542,381.0,0.0,54.24044,0,563.3409560114094,371.9,57.490555,0.17739004,0.06948227,133.0431888544892,138701122.0,18.054924,142.2475,0.0022005506094195677,18.04721,0.20573892,55.661674,0.92859405,11.625363,3.3479918e-12,797.76,0.9563785083591938,57.4347,25833.0,37287.33970236778,-0.054924965
-0.26519018,543,381.0,0.0,55.555607,0,548.5418771276313,373.3,55.67658,0.1873413,0.064578734,143.50492307692306,138956182.0,19.92649,128.86350000000002,0.00214274170752981,19.661299,0.18971731,56.707073,0.93376994,11.802254,2.9603832e-12,796.38,0.9566832967102528,55.858833,26158.0,37754.03150963783,0.18318686
-0.73494816,544,381.0,0.0,52.589275,0,562.8035535201064,367.85,54.238365,0.15452571,0.064152285,118.47610759493669,139210664.0,19.311508,136.42899999999997,0.002198451380937916,18.576553,0.18862177,53.795097,0.9161853,11.65784,2.9645236e-12,794.61,0.9530375488102436,54.498337,26474.0,38208.89715218544,0.26088783
